run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes
30-04-2026-host-postcopy-0038,CRIU,postcopy,no,989,23516,7197,321,8507,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T21:04:19.568398,1_WiFi_6,0.0,989.0,20288.0,7147.0,3090.0
30-04-2026-host-postcopy-0039,CRIU,postcopy,no,1007,23392,7171,347,8525,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T21:04:53.076460,1_WiFi_6,0.0,1007.0,20025.0,6773.0,3090.0
30-04-2026-host-postcopy-0040,CRIU,postcopy,no,1045,23342,7648,336,9029,0.02,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T21:05:27.126546,1_WiFi_6,0.0,1045.0,20569.0,6759.0,3253.0
30-04-2026-host-postcopy-0041,CRIU,postcopy,no,1055,23347,6912,321,8288,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T21:06:00.904388,1_WiFi_6,0.0,1055.0,20284.0,6763.0,3147.0
30-04-2026-direct-postcopy-0032,CRIU,postcopy,no,996,23460,3211,339,4546,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T21:06:32.457846,1_WiFi_6,0.0,996.0,18380.0,6720.0,3196.0
30-04-2026-direct-postcopy-0033,CRIU,postcopy,no,1009,23247,3063,332,4404,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T21:07:04.019405,1_WiFi_6,0.0,1009.0,18186.0,6732.0,3196.0
30-04-2026-direct-postcopy-0034,CRIU,postcopy,no,994,23223,3088,322,4404,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T21:07:35.645700,1_WiFi_6,0.0,994.0,17989.0,6801.0,3196.0
30-04-2026-direct-postcopy-0035,CRIU,postcopy,no,954,23270,3018,337,4309,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T21:08:06.828050,1_WiFi_6,0.0,954.0,17967.0,6781.0,3196.0
30-04-2026-direct-postcopy-0036,CRIU,postcopy,no,953,23363,3142,312,4407,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T21:08:38.603199,1_WiFi_6,0.0,953.0,17902.0,6719.0,3196.0
30-04-2026-direct-postcopy-0037,CRIU,postcopy,no,1017,23415,3200,314,4531,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T21:09:10.277590,1_WiFi_6,0.0,1017.0,18329.0,6678.0,3302.0
30-04-2026-direct-postcopy-0038,CRIU,postcopy,no,1050,23566,3203,392,4645,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T21:09:42.146547,1_WiFi_6,0.0,1050.0,17879.0,6818.0,3196.0
30-04-2026-direct-postcopy-0039,CRIU,postcopy,no,1102,23487,3060,400,4562,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T21:10:13.626575,1_WiFi_6,0.0,1102.0,18186.0,6846.0,3302.0
30-04-2026-direct-postcopy-0040,CRIU,postcopy,no,984,23279,2953,335,4272,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T21:10:44.678800,1_WiFi_6,0.0,984.0,17427.0,6731.0,3147.0
30-04-2026-direct-postcopy-0041,CRIU,postcopy,no,1072,23418,3037,333,4442,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T21:11:16.084253,1_WiFi_6,0.0,1072.0,18065.0,6799.0,3147.0
