run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp
30-03-2026-host-cold-0013,CRIU,cold,no,693,25439,1060,328,2081,0.19,x86_64,x86_64,True,True,transfer_mode=host,2026-03-30T23:57:19.881727
30-03-2026-host-cold-0014,CRIU,cold,no,705,25426,960,344,2009,0.21,x86_64,x86_64,True,True,transfer_mode=host,2026-03-30T23:57:45.690906
30-03-2026-host-cold-0015,CRIU,cold,no,698,25029,912,349,1959,0.22,x86_64,x86_64,True,True,transfer_mode=host,2026-03-30T23:58:10.558697
30-03-2026-host-cold-0016,CRIU,cold,no,672,25392,934,355,1961,0.22,x86_64,x86_64,True,True,transfer_mode=host,2026-03-30T23:58:35.655419
30-03-2026-host-cold-0017,CRIU,cold,no,685,25115,953,363,2001,0.21,x86_64,x86_64,True,True,transfer_mode=host,2026-03-30T23:59:01.151527
30-03-2026-host-cold-0018,CRIU,cold,no,631,25297,950,322,1903,0.21,x86_64,x86_64,True,True,transfer_mode=host,2026-03-30T23:59:25.846091
30-03-2026-host-cold-0019,CRIU,cold,no,657,25040,1039,329,2025,0.19,x86_64,x86_64,True,True,transfer_mode=host,2026-03-30T23:59:51.316162
30-03-2026-host-cold-0020,CRIU,cold,no,628,25174,846,301,1775,0.24,x86_64,x86_64,True,True,transfer_mode=host,2026-03-31T00:00:14.936847
30-03-2026-host-cold-0021,CRIU,cold,no,617,25050,868,336,1821,0.23,x86_64,x86_64,True,True,transfer_mode=host,2026-03-31T00:00:37.951076
30-03-2026-host-cold-0022,CRIU,cold,no,606,25106,838,329,1773,0.24,x86_64,x86_64,True,True,transfer_mode=host,2026-03-31T00:01:01.250551
30-03-2026-host-cold-0023,CRIU,cold,no,618,25155,822,304,1744,0.24,x86_64,x86_64,True,True,transfer_mode=host,2026-03-31T00:01:24.464963
30-03-2026-host-cold-0024,CRIU,cold,no,598,25416,939,301,1838,0.22,x86_64,x86_64,True,True,transfer_mode=host,2026-03-31T00:01:47.875015
30-03-2026-host-cold-0025,CRIU,cold,no,590,25318,863,308,1761,0.23,x86_64,x86_64,True,True,transfer_mode=host,2026-03-31T00:02:10.739203
30-03-2026-host-cold-0026,CRIU,cold,no,639,25025,833,359,1831,0.24,x86_64,x86_64,True,True,transfer_mode=host,2026-03-31T00:02:33.634840
30-03-2026-host-cold-0027,CRIU,cold,no,629,25183,859,327,1815,0.23,x86_64,x86_64,True,True,transfer_mode=host,2026-03-31T00:02:57.150447
30-03-2026-host-cold-0028,CRIU,cold,no,636,25055,853,322,1811,0.23,x86_64,x86_64,True,True,transfer_mode=host,2026-03-31T00:03:19.947726
30-03-2026-host-cold-0029,CRIU,cold,no,929,25058,862,322,2113,0.23,x86_64,x86_64,True,True,transfer_mode=host,2026-03-31T00:03:43.004311
30-03-2026-direct-cold-0000,CRIU,cold,no,588,25087,2551,318,3457,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:04:09.605024
30-03-2026-direct-cold-0001,CRIU,cold,no,638,25205,2616,316,3570,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:04:35.947915
30-03-2026-direct-cold-0002,CRIU,cold,no,639,25136,2591,309,3539,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:05:03.203699
30-03-2026-direct-cold-0003,CRIU,cold,no,602,25108,2587,320,3509,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:05:29.543926
30-03-2026-direct-cold-0004,CRIU,cold,no,613,25383,2890,307,3810,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:05:56.642789
30-03-2026-direct-cold-0005,CRIU,cold,no,613,25348,2620,320,3553,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:06:23.189182
30-03-2026-direct-cold-0006,CRIU,cold,no,604,25083,2581,309,3494,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:06:49.670905
30-03-2026-direct-cold-0007,CRIU,cold,no,631,25066,2603,402,3636,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:07:16.677341
30-03-2026-direct-cold-0008,CRIU,cold,no,647,25155,2626,311,3584,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:07:43.154990
30-03-2026-direct-cold-0009,CRIU,cold,no,642,25114,2619,311,3572,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:08:10.232348
30-03-2026-direct-cold-0010,CRIU,cold,no,603,25121,2609,338,3550,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:08:36.586776
30-03-2026-direct-cold-0011,CRIU,cold,no,603,25171,2914,326,3843,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:09:03.576294
30-03-2026-direct-cold-0012,CRIU,cold,no,635,25083,2643,312,3590,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:09:29.953755
30-03-2026-direct-cold-0013,CRIU,cold,no,611,25055,2566,329,3506,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:09:56.421097
30-03-2026-direct-cold-0014,CRIU,cold,no,597,25183,2605,310,3512,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:10:22.943589
30-03-2026-direct-cold-0015,CRIU,cold,no,605,25247,2527,298,3430,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:10:48.984981
30-03-2026-direct-cold-0016,CRIU,cold,no,607,25047,2545,314,3466,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:11:15.757401
30-03-2026-direct-cold-0017,CRIU,cold,no,618,25141,2576,331,3525,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:11:42.352896
30-03-2026-direct-cold-0018,CRIU,cold,no,624,25070,2864,303,3791,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:12:09.203553
30-03-2026-direct-cold-0019,CRIU,cold,no,607,25230,2481,307,3395,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:12:35.372742
30-03-2026-direct-cold-0020,CRIU,cold,no,653,25089,2524,312,3489,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:13:01.731539
30-03-2026-direct-cold-0021,CRIU,cold,no,608,25358,2542,319,3469,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:13:28.234238
30-03-2026-direct-cold-0022,CRIU,cold,no,633,25063,2612,301,3546,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:13:54.477476
30-03-2026-direct-cold-0023,CRIU,cold,no,609,25320,2594,315,3518,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:14:21.444202
30-03-2026-direct-cold-0024,CRIU,cold,no,606,25203,2644,318,3568,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:14:47.887084
30-03-2026-direct-cold-0025,CRIU,cold,no,606,25306,2932,320,3858,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:15:14.809727
30-03-2026-direct-cold-0026,CRIU,cold,no,616,25235,2543,319,3478,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:15:41.193819
30-03-2026-direct-cold-0027,CRIU,cold,no,635,25087,2576,303,3514,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:16:07.869260
30-03-2026-direct-cold-0028,CRIU,cold,no,587,25110,2506,311,3404,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:16:34.242463
30-03-2026-direct-cold-0029,CRIU,cold,no,641,25048,2563,319,3523,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-31T00:17:00.390213
30-03-2026-host-precopy-0000,CRIU,precopy,no,614,33801,888,317,1819,0.3,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:17:29.420522
30-03-2026-host-precopy-0001,CRIU,precopy,no,614,32562,849,306,1769,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:17:58.022252
30-03-2026-host-precopy-0002,CRIU,precopy,no,595,39053,1165,332,2092,0.27,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:18:26.862313
30-03-2026-host-precopy-0003,CRIU,precopy,no,622,39021,880,315,1817,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:18:55.165333
30-03-2026-host-precopy-0004,CRIU,precopy,no,627,39298,900,332,1859,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:19:24.474720
30-03-2026-host-precopy-0005,CRIU,precopy,no,573,38033,858,329,1760,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:19:53.192833
30-03-2026-host-precopy-0006,CRIU,precopy,no,625,39155,866,313,1804,0.36,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:20:22.309414
30-03-2026-host-precopy-0007,CRIU,precopy,no,593,33278,857,301,1751,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:20:51.251262
30-03-2026-host-precopy-0008,CRIU,precopy,no,613,39176,878,326,1817,0.36,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:21:20.542020
30-03-2026-host-precopy-0009,CRIU,precopy,no,622,31935,886,327,1835,0.29,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:21:49.559238
30-03-2026-host-precopy-0010,CRIU,precopy,no,580,37815,847,313,1740,0.36,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:22:18.381802
30-03-2026-host-precopy-0011,CRIU,precopy,no,637,38907,903,324,1864,0.34,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:22:47.784123
30-03-2026-host-precopy-0012,CRIU,precopy,no,627,37768,854,336,1817,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:23:16.513842
30-03-2026-host-precopy-0013,CRIU,precopy,no,620,33739,1204,329,2153,0.22,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:23:45.614828
30-03-2026-host-precopy-0014,CRIU,precopy,no,586,34222,860,344,1790,0.32,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:24:14.647116
30-03-2026-host-precopy-0015,CRIU,precopy,no,614,37800,857,314,1785,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:24:43.555944
30-03-2026-host-precopy-0016,CRIU,precopy,no,619,34747,877,395,1891,0.32,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:25:12.282423
30-03-2026-host-precopy-0017,CRIU,precopy,no,586,37797,856,344,1786,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:25:41.122002
30-03-2026-host-precopy-0018,CRIU,precopy,no,616,34353,887,314,1817,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:26:10.149284
30-03-2026-host-precopy-0019,CRIU,precopy,no,632,38931,857,298,1787,0.36,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:26:38.980936
30-03-2026-host-precopy-0020,CRIU,precopy,no,615,32295,838,305,1758,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:27:07.909725
30-03-2026-host-precopy-0021,CRIU,precopy,no,621,32455,854,316,1791,0.3,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:27:37.019879
30-03-2026-host-precopy-0022,CRIU,precopy,no,610,37973,874,314,1798,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:28:05.833554
30-03-2026-host-precopy-0023,CRIU,precopy,no,611,32728,849,311,1771,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:28:34.709552
30-03-2026-host-precopy-0024,CRIU,precopy,no,603,37775,1175,316,2094,0.26,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:29:03.588225
30-03-2026-host-precopy-0025,CRIU,precopy,no,576,32377,868,314,1758,0.3,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:29:32.435510
30-03-2026-host-precopy-0026,CRIU,precopy,no,603,37640,857,454,1914,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:30:01.348104
30-03-2026-host-precopy-0027,CRIU,precopy,no,635,39189,885,318,1838,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:30:30.389842
30-03-2026-host-precopy-0028,CRIU,precopy,no,635,37759,899,316,1850,0.34,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:30:59.129450
30-03-2026-host-precopy-0029,CRIU,precopy,no,878,34262,869,314,2061,0.32,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-31T00:31:28.338962
30-03-2026-direct-precopy-0000,CRIU,precopy,no,604,34608,2596,315,3515,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:32:00.344095
30-03-2026-direct-precopy-0001,CRIU,precopy,no,871,39234,2617,316,3804,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:32:32.994604
30-03-2026-direct-precopy-0002,CRIU,precopy,no,610,32943,2545,309,3464,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:33:05.038235
30-03-2026-direct-precopy-0003,CRIU,precopy,no,626,32608,2600,326,3552,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:33:37.814285
30-03-2026-direct-precopy-0004,CRIU,precopy,no,580,39188,2565,311,3456,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:34:09.979099
30-03-2026-direct-precopy-0005,CRIU,precopy,no,619,39055,2852,328,3799,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:34:42.789401
30-03-2026-direct-precopy-0006,CRIU,precopy,no,630,32524,2630,305,3565,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:35:15.302164
30-03-2026-direct-precopy-0007,CRIU,precopy,no,610,39268,2608,323,3541,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:35:47.730492
30-03-2026-direct-precopy-0008,CRIU,precopy,no,613,32667,2539,303,3455,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:36:20.159552
30-03-2026-direct-precopy-0009,CRIU,precopy,no,616,37828,2568,316,3500,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:36:52.429850
30-03-2026-direct-precopy-0010,CRIU,precopy,no,572,37788,2591,299,3462,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:37:24.635301
30-03-2026-direct-precopy-0011,CRIU,precopy,no,622,39201,2562,310,3494,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:37:56.870679
30-03-2026-direct-precopy-0012,CRIU,precopy,no,609,38049,2662,322,3593,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:38:29.228432
30-03-2026-direct-precopy-0013,CRIU,precopy,no,594,38945,2643,318,3555,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:39:01.849798
30-03-2026-direct-precopy-0014,CRIU,precopy,no,592,31748,2643,318,3553,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:39:34.300162
30-03-2026-direct-precopy-0015,CRIU,precopy,no,596,34122,2551,307,3454,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:40:06.560140
30-03-2026-direct-precopy-0016,CRIU,precopy,no,602,38083,2552,326,3480,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:40:38.716108
30-03-2026-direct-precopy-0017,CRIU,precopy,no,598,33819,2556,308,3462,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:41:10.914727
30-03-2026-direct-precopy-0018,CRIU,precopy,no,589,34048,2524,306,3419,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:41:43.070741
30-03-2026-direct-precopy-0019,CRIU,precopy,no,574,37960,2592,308,3474,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:42:15.429611
30-03-2026-direct-precopy-0020,CRIU,precopy,no,616,32132,2611,332,3559,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:42:47.854099
30-03-2026-direct-precopy-0021,CRIU,precopy,no,610,38038,2543,313,3466,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:43:20.247841
30-03-2026-direct-precopy-0022,CRIU,precopy,no,596,39258,2564,343,3503,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:43:52.487960
30-03-2026-direct-precopy-0023,CRIU,precopy,no,596,32178,2504,311,3411,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:44:24.757968
30-03-2026-direct-precopy-0024,CRIU,precopy,no,580,37794,2623,311,3514,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:44:57.182309
30-03-2026-direct-precopy-0025,CRIU,precopy,no,657,32157,2657,315,3629,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:45:29.674301
30-03-2026-direct-precopy-0026,CRIU,precopy,no,620,34042,2646,320,3586,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:46:02.094467
30-03-2026-direct-precopy-0027,CRIU,precopy,no,596,34361,2603,323,3522,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:46:34.702672
30-03-2026-direct-precopy-0028,CRIU,precopy,no,613,32395,2652,317,3582,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:47:07.139237
30-03-2026-direct-precopy-0029,CRIU,precopy,no,602,34356,2601,310,3513,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-31T00:47:39.520856
30-03-2026-host-postcopy-0000,CRIU,postcopy,no,1045,22424,1216,326,2587,0.15,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:48:06.978513
30-03-2026-host-postcopy-0001,CRIU,postcopy,no,1094,22353,876,316,2286,0.2,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:48:34.124763
30-03-2026-host-postcopy-0002,CRIU,postcopy,no,1014,22419,887,324,2225,0.2,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:49:01.191938
30-03-2026-host-postcopy-0003,CRIU,postcopy,no,1037,22395,837,319,2193,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:49:28.313500
30-03-2026-host-postcopy-0004,CRIU,postcopy,no,1016,22432,852,321,2189,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:49:55.248476
30-03-2026-host-postcopy-0005,CRIU,postcopy,no,1042,22513,928,325,2295,0.19,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:50:22.778511
30-03-2026-host-postcopy-0006,CRIU,postcopy,no,995,22436,859,324,2178,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:50:49.450830
30-03-2026-host-postcopy-0007,CRIU,postcopy,no,1065,22592,867,312,2244,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:51:16.667281
30-03-2026-host-postcopy-0008,CRIU,postcopy,no,1040,22496,875,313,2228,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:51:43.434577
30-03-2026-host-postcopy-0009,CRIU,postcopy,no,1006,22564,885,308,2199,0.2,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:52:10.467495
30-03-2026-host-postcopy-0010,CRIU,postcopy,no,994,22323,851,306,2151,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:52:37.346338
30-03-2026-host-postcopy-0011,CRIU,postcopy,no,1010,22431,862,330,2202,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:53:04.788438
30-03-2026-host-postcopy-0012,CRIU,postcopy,no,1033,22431,863,324,2220,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:53:32.401111
30-03-2026-host-postcopy-0013,CRIU,postcopy,no,1032,22366,853,307,2192,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:53:59.076692
30-03-2026-host-postcopy-0014,CRIU,postcopy,no,1003,22490,905,324,2232,0.2,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:54:26.323112
30-03-2026-host-postcopy-0015,CRIU,postcopy,no,981,22405,848,332,2161,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:54:52.804231
30-03-2026-host-postcopy-0016,CRIU,postcopy,no,1020,22469,870,321,2211,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:55:20.143875
30-03-2026-host-postcopy-0017,CRIU,postcopy,no,1005,22345,893,315,2213,0.2,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:55:47.192687
30-03-2026-host-postcopy-0018,CRIU,postcopy,no,974,22323,847,332,2153,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:56:14.141470
30-03-2026-host-postcopy-0019,CRIU,postcopy,no,1071,22533,869,330,2270,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:56:41.528582
30-03-2026-host-postcopy-0020,CRIU,postcopy,no,1010,22535,900,330,2240,0.2,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:57:08.896845
30-03-2026-host-postcopy-0021,CRIU,postcopy,no,1064,22488,877,322,2263,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:57:36.282343
30-03-2026-host-postcopy-0022,CRIU,postcopy,no,1015,22607,865,324,2204,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:58:03.258353
30-03-2026-host-postcopy-0023,CRIU,postcopy,no,1003,22655,859,322,2184,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:58:30.327954
30-03-2026-host-postcopy-0024,CRIU,postcopy,no,985,22544,841,328,2154,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:58:57.437586
30-03-2026-host-postcopy-0025,CRIU,postcopy,no,1009,22535,865,306,2180,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:59:24.291582
30-03-2026-host-postcopy-0026,CRIU,postcopy,no,1026,22699,845,304,2175,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T00:59:51.068094
30-03-2026-host-postcopy-0027,CRIU,postcopy,no,1076,22666,867,313,2256,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T01:00:18.280925
30-03-2026-host-postcopy-0028,CRIU,postcopy,no,1026,22500,849,326,2201,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T01:00:45.463996
30-03-2026-host-postcopy-0029,CRIU,postcopy,no,996,22492,873,320,2189,0.21,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999,2026-03-31T01:01:12.036913
30-03-2026-direct-postcopy-0000,CRIU,postcopy,no,1024,22510,2548,319,3891,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:01:42.371591
30-03-2026-direct-postcopy-0001,CRIU,postcopy,no,1019,22581,2583,312,3914,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:02:12.832153
30-03-2026-direct-postcopy-0002,CRIU,postcopy,no,1020,22652,2551,305,3876,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:02:43.368009
30-03-2026-direct-postcopy-0003,CRIU,postcopy,no,1094,22631,2619,314,4027,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:03:14.133563
30-03-2026-direct-postcopy-0004,CRIU,postcopy,no,1040,22455,2599,327,3966,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:03:44.775549
30-03-2026-direct-postcopy-0005,CRIU,postcopy,no,1019,22468,2505,337,3861,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:04:15.408306
