run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms
04-05-2026-host-cold-0100,CRIU,cold,no,321,12681665,8412,371,9104,12.06,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T19:32:27.152688,2_5G,0.0,0.0,19251.0,0.0,0.0,1636.0,4946.0,1581.0,1525.0,359.0,547.0
04-05-2026-host-cold-0101,CRIU,cold,no,351,12681336,9281,326,9958,10.93,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T19:33:00.659450,2_5G,0.0,0.0,20228.0,0.0,0.0,1616.0,4966.0,1823.0,1872.0,618.0,534.0
04-05-2026-host-cold-0102,CRIU,cold,no,426,12681602,8374,313,9113,12.12,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T19:33:33.554231,2_5G,0.0,0.0,19244.0,0.0,0.0,1599.0,5051.0,1465.0,1562.0,295.0,522.0
04-05-2026-host-cold-0103,CRIU,cold,no,378,12681430,9158,334,9870,11.08,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T19:34:07.458618,2_5G,0.0,0.0,20555.0,0.0,0.0,1653.0,5743.0,1559.0,1542.0,312.0,615.0
04-05-2026-host-cold-0104,CRIU,cold,no,359,12681527,8383,339,9081,12.1,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T19:34:39.879687,2_5G,0.0,0.0,19297.0,0.0,0.0,1586.0,4921.0,1529.0,1602.0,329.0,559.0
04-05-2026-host-cold-0105,CRIU,cold,no,349,12681542,8892,320,9561,11.41,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T19:35:13.261424,2_5G,0.0,0.0,19785.0,0.0,0.0,1593.0,5609.0,1450.0,1544.0,287.0,517.0
04-05-2026-host-cold-0106,CRIU,cold,no,332,12681561,8113,334,8779,12.5,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T19:35:45.711213,2_5G,0.0,0.0,18974.0,0.0,0.0,1608.0,4806.0,1515.0,1489.0,301.0,550.0
04-05-2026-host-cold-0107,CRIU,cold,no,340,12575329,8585,338,9263,11.72,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T19:36:19.381879,2_5G,0.0,0.0,19528.0,0.0,0.0,1611.0,5186.0,1486.0,1554.0,358.0,526.0
04-05-2026-host-cold-0108,CRIU,cold,no,387,12681629,8235,377,8999,12.32,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T19:36:52.057722,2_5G,0.0,0.0,19292.0,0.0,0.0,1574.0,4954.0,1413.0,1560.0,307.0,545.0
04-05-2026-host-cold-0109,CRIU,cold,no,376,12681423,8757,347,9480,11.59,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T19:37:25.731744,2_5G,0.0,0.0,19649.0,0.0,0.0,1635.0,5458.0,1483.0,1519.0,296.0,528.0
