run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms
04-05-2026-host-cold-0060,CRIU,cold,no,329,12681431,7550,329,8208,13.44,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T17:02:40.455613,1_WiFi_6,0.0,0.0,19018.0,0.0,0.0,1582.0,5106.0,1071.0,1095.0,276.0,551.0
04-05-2026-host-cold-0061,CRIU,cold,no,357,12681361,7839,343,8539,12.94,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T17:03:12.320089,1_WiFi_6,0.0,0.0,18662.0,0.0,0.0,1582.0,5011.0,1390.0,1139.0,298.0,521.0
04-05-2026-host-cold-0062,CRIU,cold,no,318,9803482,7437,323,8078,10.55,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T17:03:53.288361,1_WiFi_6,0.0,0.0,17833.0,0.0,0.0,1279.0,4966.0,1098.0,1098.0,274.0,526.0
04-05-2026-host-cold-0063,CRIU,cold,no,367,12681616,7191,322,7880,14.11,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T17:04:25.319112,1_WiFi_6,0.0,0.0,18127.0,0.0,0.0,1657.0,4818.0,956.0,1148.0,268.0,535.0
04-05-2026-host-cold-0064,CRIU,cold,no,339,12681470,7505,297,8141,13.52,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T17:04:57.234596,1_WiFi_6,0.0,0.0,18428.0,0.0,0.0,1622.0,4973.0,1129.0,1129.0,273.0,592.0
04-05-2026-host-cold-0065,CRIU,cold,no,346,12681431,7226,300,7872,14.04,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T17:05:29.320323,1_WiFi_6,0.0,0.0,18022.0,0.0,0.0,1602.0,4793.0,1087.0,1066.0,278.0,581.0
04-05-2026-host-cold-0066,CRIU,cold,no,366,12681398,7499,321,8186,13.53,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T17:06:01.095290,1_WiFi_6,0.0,0.0,18539.0,0.0,0.0,1671.0,4998.0,1138.0,1096.0,266.0,540.0
04-05-2026-host-cold-0067,CRIU,cold,no,349,12681394,7338,356,8043,13.83,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T17:06:33.233107,1_WiFi_6,0.0,0.0,18243.0,0.0,0.0,1623.0,4785.0,1135.0,1117.0,300.0,528.0
04-05-2026-host-cold-0068,CRIU,cold,no,391,12681415,7561,308,8260,13.42,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T17:07:04.838529,1_WiFi_6,0.0,0.0,18401.0,0.0,0.0,1600.0,5049.0,1130.0,1087.0,294.0,517.0
04-05-2026-host-cold-0069,CRIU,cold,no,344,12681423,7146,373,7863,14.2,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T17:07:36.722356,1_WiFi_6,0.0,0.0,17976.0,0.0,0.0,1593.0,4560.0,1157.0,1125.0,302.0,538.0
04-05-2026-direct-cold-0060,CRIU,cold,no,355,12681522,3462,427,4244,29.3,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T17:08:06.472093,1_WiFi_6,0.0,0.0,16354.0,0.0,0.0,1609.0,2250.0,1211.0,0.0,0.0,528.0
04-05-2026-direct-cold-0061,CRIU,cold,no,377,12681449,3406,314,4097,29.79,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T17:08:36.607487,1_WiFi_6,0.0,0.0,16175.0,0.0,0.0,1608.0,2164.0,1242.0,0.0,0.0,527.0
