run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp
repeat-suite-20260330-212107-cold-host-039,CRIU,cold,no,720,25130,1165,325,2210,0.17,x86_64,x86_64,True,True,transfer_mode=host,2026-03-30T21:35:40.349726
repeat-suite-20260330-212107-cold-host-040,CRIU,cold,no,614,25125,864,319,1797,0.23,x86_64,x86_64,True,True,transfer_mode=host,2026-03-30T21:36:02.370710
repeat-suite-20260330-212107-cold-direct-001,CRIU,cold,no,621,25105,2671,319,3611,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:36:28.102948
repeat-suite-20260330-212107-cold-direct-002,CRIU,cold,no,632,25063,2821,314,3767,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:36:54.356145
repeat-suite-20260330-212107-cold-direct-003,CRIU,cold,no,622,25325,2612,310,3544,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:37:20.057743
repeat-suite-20260330-212107-cold-direct-004,CRIU,cold,no,617,25206,2586,347,3550,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:37:46.150786
repeat-suite-20260330-212107-cold-direct-005,CRIU,cold,no,601,25018,2630,298,3529,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:38:11.769198
repeat-suite-20260330-212107-cold-direct-006,CRIU,cold,no,600,25326,2631,303,3534,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:38:37.756031
repeat-suite-20260330-212107-cold-direct-007,CRIU,cold,no,639,25422,2618,341,3598,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:39:03.329290
repeat-suite-20260330-212107-cold-direct-008,CRIU,cold,no,645,25397,2553,326,3524,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:39:28.875539
repeat-suite-20260330-212107-cold-direct-009,CRIU,cold,no,605,25356,2589,318,3512,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:39:54.845687
repeat-suite-20260330-212107-cold-direct-010,CRIU,cold,no,633,25086,2610,318,3561,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:40:20.535777
repeat-suite-20260330-212107-cold-direct-011,CRIU,cold,no,594,25118,2608,341,3543,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:40:46.621161
repeat-suite-20260330-212107-cold-direct-012,CRIU,cold,no,614,25051,2605,323,3542,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:41:12.033900
repeat-suite-20260330-212107-cold-direct-013,CRIU,cold,no,635,25008,2638,320,3593,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:41:37.557587
repeat-suite-20260330-212107-cold-direct-014,CRIU,cold,no,599,25184,2615,325,3539,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:42:04.203361
repeat-suite-20260330-212107-cold-direct-015,CRIU,cold,no,658,25370,2599,312,3569,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:42:29.772764
repeat-suite-20260330-212107-cold-direct-016,CRIU,cold,no,622,25063,2573,326,3521,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:42:55.902488
repeat-suite-20260330-212107-cold-direct-017,CRIU,cold,no,634,25067,2547,305,3486,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:43:21.304082
repeat-suite-20260330-212107-cold-direct-018,CRIU,cold,no,645,25188,2848,309,3802,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:43:47.452194
repeat-suite-20260330-212107-cold-direct-019,CRIU,cold,no,620,25125,2615,318,3553,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:44:13.071245
repeat-suite-20260330-212107-cold-direct-020,CRIU,cold,no,638,25141,2609,303,3550,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:44:38.682506
repeat-suite-20260330-212107-cold-direct-021,CRIU,cold,no,629,25013,2679,319,3627,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:45:05.115615
repeat-suite-20260330-212107-cold-direct-022,CRIU,cold,no,607,25283,2539,318,3464,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:45:30.652440
repeat-suite-20260330-212107-cold-direct-023,CRIU,cold,no,599,24934,2547,304,3450,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:45:56.586909
repeat-suite-20260330-212107-cold-direct-024,CRIU,cold,no,631,25156,2592,319,3542,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:46:22.319883
repeat-suite-20260330-212107-cold-direct-025,CRIU,cold,no,607,25424,2842,330,3779,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:46:48.525408
repeat-suite-20260330-212107-cold-direct-026,CRIU,cold,no,600,25306,2582,330,3512,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:47:14.196822
repeat-suite-20260330-212107-cold-direct-027,CRIU,cold,no,643,25243,2554,306,3503,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:47:39.524412
repeat-suite-20260330-212107-cold-direct-028,CRIU,cold,no,623,25243,2645,310,3578,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:48:05.758321
repeat-suite-20260330-212107-cold-direct-029,CRIU,cold,no,650,25104,2632,332,3614,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:48:31.554446
repeat-suite-20260330-212107-cold-direct-030,CRIU,cold,no,598,25095,2557,324,3479,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:48:57.928809
repeat-suite-20260330-212107-cold-direct-031,CRIU,cold,no,650,25168,2544,301,3495,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:49:23.505591
repeat-suite-20260330-212107-cold-direct-032,CRIU,cold,no,641,25335,2571,305,3517,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:49:49.318514
repeat-suite-20260330-212107-cold-direct-033,CRIU,cold,no,609,25355,2867,335,3811,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:50:15.174931
repeat-suite-20260330-212107-cold-direct-034,CRIU,cold,no,606,24975,2628,319,3553,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:50:40.786055
repeat-suite-20260330-212107-cold-direct-035,CRIU,cold,no,610,25203,2570,319,3499,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:51:06.740056
repeat-suite-20260330-212107-cold-direct-036,CRIU,cold,no,610,25328,2616,328,3554,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:51:32.408213
repeat-suite-20260330-212107-cold-direct-037,CRIU,cold,no,607,25077,2620,318,3545,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:51:58.109847
repeat-suite-20260330-212107-cold-direct-038,CRIU,cold,no,614,25119,2598,302,3514,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:52:23.829375
repeat-suite-20260330-212107-cold-direct-039,CRIU,cold,no,609,24997,2580,329,3518,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:52:49.470750
repeat-suite-20260330-212107-cold-direct-040,CRIU,cold,no,602,25096,2578,304,3484,0.08,x86_64,x86_64,True,True,transfer_mode=direct,2026-03-30T21:53:15.302751
repeat-suite-20260330-212107-precopy-host-001,CRIU,precopy,no,613,32388,874,324,1811,0.3,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:53:43.214142
repeat-suite-20260330-212107-precopy-host-002,CRIU,precopy,no,604,39213,1176,322,2102,0.27,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:54:11.302546
repeat-suite-20260330-212107-precopy-host-003,CRIU,precopy,no,583,34949,849,321,1753,0.33,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:54:38.837221
repeat-suite-20260330-212107-precopy-host-004,CRIU,precopy,no,614,32338,850,318,1782,0.3,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:55:06.584965
repeat-suite-20260330-212107-precopy-host-005,CRIU,precopy,no,615,32870,892,322,1829,0.29,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:55:34.357915
repeat-suite-20260330-212107-precopy-host-006,CRIU,precopy,no,624,37725,846,317,1787,0.36,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:56:02.184101
repeat-suite-20260330-212107-precopy-host-007,CRIU,precopy,no,620,37757,887,309,1816,0.34,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:56:30.028385
repeat-suite-20260330-212107-precopy-host-008,CRIU,precopy,no,589,33989,859,324,1772,0.32,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:56:57.666273
repeat-suite-20260330-212107-precopy-host-009,CRIU,precopy,no,627,34189,874,314,1815,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:57:25.970071
repeat-suite-20260330-212107-precopy-host-010,CRIU,precopy,no,602,31783,868,323,1793,0.29,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:57:53.303816
repeat-suite-20260330-212107-precopy-host-011,CRIU,precopy,no,665,38896,1169,334,2168,0.27,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:58:21.388101
repeat-suite-20260330-212107-precopy-host-012,CRIU,precopy,no,634,39138,861,320,1815,0.36,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:58:48.889459
repeat-suite-20260330-212107-precopy-host-013,CRIU,precopy,no,595,34668,863,313,1771,0.32,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:59:16.637873
repeat-suite-20260330-212107-precopy-host-014,CRIU,precopy,no,589,34491,878,306,1773,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T21:59:44.411023
repeat-suite-20260330-212107-precopy-host-015,CRIU,precopy,no,587,34671,885,319,1791,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:00:11.982777
repeat-suite-20260330-212107-precopy-host-016,CRIU,precopy,no,595,39038,866,316,1777,0.36,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:00:39.776961
repeat-suite-20260330-212107-precopy-host-017,CRIU,precopy,no,597,34215,897,315,1809,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:01:07.127176
repeat-suite-20260330-212107-precopy-host-018,CRIU,precopy,no,600,37734,880,318,1798,0.34,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:01:34.947726
repeat-suite-20260330-212107-precopy-host-019,CRIU,precopy,no,587,32484,895,311,1793,0.29,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:02:02.387461
repeat-suite-20260330-212107-precopy-host-020,CRIU,precopy,no,586,33981,1185,330,2101,0.23,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:02:30.645614
repeat-suite-20260330-212107-precopy-host-021,CRIU,precopy,no,586,37774,843,314,1743,0.36,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:02:57.943604
repeat-suite-20260330-212107-precopy-host-022,CRIU,precopy,no,588,37768,883,319,1790,0.34,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:03:25.720923
repeat-suite-20260330-212107-precopy-host-023,CRIU,precopy,no,606,34259,1126,306,2038,0.24,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:03:53.732608
repeat-suite-20260330-212107-precopy-host-024,CRIU,precopy,no,621,34198,904,314,1839,0.3,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:04:21.504342
repeat-suite-20260330-212107-precopy-host-025,CRIU,precopy,no,630,32043,870,301,1801,0.29,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:04:49.009684
repeat-suite-20260330-212107-precopy-host-026,CRIU,precopy,no,594,32220,862,316,1772,0.3,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:05:16.765310
repeat-suite-20260330-212107-precopy-host-027,CRIU,precopy,no,584,33863,862,328,1774,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:05:44.749865
repeat-suite-20260330-212107-precopy-host-028,CRIU,precopy,no,592,33812,897,325,1814,0.3,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:06:12.013739
repeat-suite-20260330-212107-precopy-host-029,CRIU,precopy,no,613,39224,1205,313,2131,0.26,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:06:40.112355
repeat-suite-20260330-212107-precopy-host-030,CRIU,precopy,no,606,39171,895,308,1809,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:07:07.662909
repeat-suite-20260330-212107-precopy-host-031,CRIU,precopy,no,606,37770,860,314,1780,0.35,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:07:35.322246
repeat-suite-20260330-212107-precopy-host-032,CRIU,precopy,no,662,33949,884,320,1866,0.31,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:08:03.136743
repeat-suite-20260330-212107-precopy-host-033,CRIU,precopy,no,630,37982,895,320,1845,0.34,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:08:30.936232
repeat-suite-20260330-212107-precopy-host-034,CRIU,precopy,no,607,39173,876,304,1787,0.36,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:08:58.685295
repeat-suite-20260330-212107-precopy-host-035,CRIU,precopy,no,589,34504,863,322,1774,0.32,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:09:26.182079
repeat-suite-20260330-212107-precopy-host-036,CRIU,precopy,no,576,39135,832,317,1725,0.38,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:09:54.147719
repeat-suite-20260330-212107-precopy-host-037,CRIU,precopy,no,617,39202,873,340,1830,0.36,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:10:21.848023
repeat-suite-20260330-212107-precopy-host-038,CRIU,precopy,no,619,38010,1219,330,2168,0.25,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:10:50.063863
repeat-suite-20260330-212107-precopy-host-039,CRIU,precopy,no,601,32543,864,302,1767,0.3,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:11:17.352507
repeat-suite-20260330-212107-precopy-host-040,CRIU,precopy,no,744,32649,884,328,1956,0.3,x86_64,x86_64,True,True,transfer_mode=host;iterations=5,2026-03-30T22:11:46.060686
repeat-suite-20260330-212107-precopy-direct-001,CRIU,precopy,no,611,34479,2602,327,3540,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:12:16.929780
repeat-suite-20260330-212107-precopy-direct-002,CRIU,precopy,no,602,32796,2561,331,3494,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:12:48.513752
repeat-suite-20260330-212107-precopy-direct-003,CRIU,precopy,no,620,34737,2611,310,3541,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:13:19.401942
repeat-suite-20260330-212107-precopy-direct-004,CRIU,precopy,no,610,33256,2568,309,3487,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:13:50.695287
repeat-suite-20260330-212107-precopy-direct-005,CRIU,precopy,no,575,34051,2653,317,3545,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:14:21.361771
repeat-suite-20260330-212107-precopy-direct-006,CRIU,precopy,no,605,31506,2590,323,3518,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:14:52.782977
repeat-suite-20260330-212107-precopy-direct-007,CRIU,precopy,no,603,32523,2596,337,3536,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:15:23.581438
repeat-suite-20260330-212107-precopy-direct-008,CRIU,precopy,no,610,37919,2572,325,3507,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:15:54.948044
repeat-suite-20260330-212107-precopy-direct-009,CRIU,precopy,no,590,32525,2600,318,3508,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:16:25.937110
repeat-suite-20260330-212107-precopy-direct-010,CRIU,precopy,no,590,37904,2655,335,3580,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:16:57.360796
repeat-suite-20260330-212107-precopy-direct-011,CRIU,precopy,no,622,37725,2551,308,3481,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:17:28.185928
repeat-suite-20260330-212107-precopy-direct-012,CRIU,precopy,no,582,37845,2571,307,3460,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:17:59.539750
repeat-suite-20260330-212107-precopy-direct-013,CRIU,precopy,no,613,33840,2852,326,3791,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:18:30.846747
repeat-suite-20260330-212107-precopy-direct-014,CRIU,precopy,no,615,39400,2651,336,3602,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:19:02.529532
repeat-suite-20260330-212107-precopy-direct-015,CRIU,precopy,no,631,34712,2565,318,3514,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:19:33.562949
repeat-suite-20260330-212107-precopy-direct-016,CRIU,precopy,no,599,32051,2561,313,3473,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:20:04.869867
repeat-suite-20260330-212107-precopy-direct-017,CRIU,precopy,no,618,37772,2600,320,3538,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:20:35.720676
repeat-suite-20260330-212107-precopy-direct-018,CRIU,precopy,no,583,38922,2602,325,3510,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:21:07.301429
repeat-suite-20260330-212107-precopy-direct-019,CRIU,precopy,no,584,37736,2533,315,3432,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:21:38.366227
repeat-suite-20260330-212107-precopy-direct-020,CRIU,precopy,no,610,33934,2579,311,3500,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:22:10.046157
repeat-suite-20260330-212107-precopy-direct-021,CRIU,precopy,no,631,34847,2614,335,3580,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:22:41.234764
repeat-suite-20260330-212107-precopy-direct-022,CRIU,precopy,no,604,34078,2628,312,3544,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:23:12.784297
repeat-suite-20260330-212107-precopy-direct-023,CRIU,precopy,no,581,39039,2600,305,3486,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:23:43.498788
repeat-suite-20260330-212107-precopy-direct-024,CRIU,precopy,no,619,34757,2590,326,3535,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:24:15.056326
repeat-suite-20260330-212107-precopy-direct-025,CRIU,precopy,no,602,38989,2560,322,3484,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:24:45.873967
repeat-suite-20260330-212107-precopy-direct-026,CRIU,precopy,no,583,37745,2546,339,3468,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:25:17.180054
repeat-suite-20260330-212107-precopy-direct-027,CRIU,precopy,no,587,37991,2640,320,3547,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:25:48.240032
repeat-suite-20260330-212107-precopy-direct-028,CRIU,precopy,no,597,37748,2540,311,3448,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:26:19.664922
repeat-suite-20260330-212107-precopy-direct-029,CRIU,precopy,no,597,39097,2688,325,3610,0.12,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:26:50.880280
repeat-suite-20260330-212107-precopy-direct-030,CRIU,precopy,no,594,32334,2621,312,3527,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:27:22.527095
repeat-suite-20260330-212107-precopy-direct-031,CRIU,precopy,no,637,37776,2645,311,3593,0.11,x86_64,x86_64,True,True,transfer_mode=direct;iterations=5,2026-03-30T22:27:53.627042
