run_id,technology,migration_method,network_migration,checkpoint_ms,checkpoint_us,checkpoint_ns,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms,transfer_mode,raw_transfer_ms,transfer_setup_removed_ms,raw_downtime_ms,checkpoint_plot_ms,checkpoint_plot_us,archive_kib
15-05-2026-direct-cold-0006,WASM,Wasm,no,1,171.0,170350.0,2018,12515.0,2368,14884.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:32:42.810132,5_TEE_Best,0,1,28303,0,0,512.0,7826.0,12001.0,0.0,0.0,299.0,direct,19829,7826.0,22198,0.171,171.0,1.970703125
15-05-2026-direct-cold-0007,WASM,Wasm,no,1,235.0,234103.0,2018,11248.0,2001,13250.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:33:25.553231,5_TEE_Best,0,1,27196,0,0,553.0,8634.0,10694.0,0.0,0.0,285.0,direct,19329,8634.0,21331,0.235,235.0,1.970703125
15-05-2026-direct-cold-0008,WASM,Wasm,no,1,197.0,196936.0,2018,11157.0,2333,13491.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:33:57.919503,5_TEE_Best,0,1,26749,0,0,541.0,7815.0,10615.0,0.0,0.0,306.0,direct,18431,7815.0,20765,0.197,197.0,1.970703125
15-05-2026-direct-cold-0009,WASM,Wasm,no,1,218.0,217819.0,2019,11282.0,1924,13207.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:34:30.495669,5_TEE_Best,0,1,27022,0,0,641.0,8475.0,10640.0,0.0,0.0,303.0,direct,19116,8475.0,21041,0.218,218.0,1.9716796875
15-05-2026-host-cold-0010,WASM,Wasm,no,1,135.0,134269.0,2014,21452.0,1968,23421.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:37:00.617790,5_TEE_Best,0,1,43872,0,0,605.0,15064.0,11279.0,9304.0,262.0,286.0,host,35911,15064.0,37880,0.135,135.0,1.966796875
15-05-2026-host-cold-0011,WASM,Wasm,no,1,142.0,141746.0,2016,25624.0,2035,27660.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:37:54.311777,5_TEE_Best,0,1,47913,0,0,564.0,14938.0,13409.0,11366.0,283.0,283.0,host,39998,14938.0,42034,0.142,142.0,1.96875
15-05-2026-host-cold-0012,WASM,Wasm,no,1,191.0,190620.0,2016,24326.0,1945,26272.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:38:49.362918,5_TEE_Best,0,1,49373,0,0,572.0,17541.0,12257.0,11153.0,341.0,311.0,host,41295,17541.0,43241,0.191,191.0,1.96875
15-05-2026-host-cold-0013,WASM,Wasm,no,1,227.0,226295.0,2017,20130.0,2030,22161.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:39:37.226900,5_TEE_Best,0,1,42277,0,0,566.0,14897.0,9273.0,10030.0,259.0,286.0,host,34461,14897.0,36492,0.227,227.0,1.9697265625
15-05-2026-host-cold-0014,WASM,Wasm,no,1,125.0,124209.0,2016,24617.0,2291,26909.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:40:31.428407,5_TEE_Best,0,1,48580,0,0,574.0,16379.0,10381.0,13366.0,294.0,617.0,host,40422,16379.0,42714,0.125,125.0,1.96875
15-05-2026-host-cold-0015,WASM,Wasm,no,1,143.0,142261.0,2017,22312.0,2099,24412.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:41:22.591298,5_TEE_Best,0,1,45717,0,0,562.0,16012.0,12176.0,9292.0,280.0,280.0,host,37762,16012.0,39862,0.143,143.0,1.9697265625
