run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes
22-04-2026-host-cold-0020,CRIU,cold,no,682,25575,6912,384,7978,0.03,x86_64,x86_64,True,False,transfer_mode=host;relay_node=edge-host-1; process_validation_failed,2026-04-22T21:56:17.082235,SMOKE-2026-04-22,0.0,0.0,15343.0,0.0,0.0
22-04-2026-direct-cold-0020,CRIU,cold,no,634,25390,3071,337,4042,0.07,x86_64,x86_64,True,False,transfer_mode=direct; process_validation_failed,2026-04-22T21:56:46.244823,SMOKE-2026-04-22,0.0,0.0,13245.0,0.0,0.0
22-04-2026-host-precopy-0020,CRIU,precopy,no,656,27427,7149,334,8139,0.03,x86_64,x86_64,True,False,transfer_mode=host;iterations=1;relay_node=edge-host-1; process_validation_failed,2026-04-22T21:57:18.195861,SMOKE-2026-04-22,1368.0,656.0,16696.0,0.0,0.0
22-04-2026-direct-precopy-0020,CRIU,precopy,no,592,27376,2908,314,3814,0.08,x86_64,x86_64,True,False,transfer_mode=direct;iterations=1; process_validation_failed,2026-04-22T21:57:47.895894,SMOKE-2026-04-22,1325.0,592.0,13924.0,0.0,0.0
22-04-2026-host-postcopy-0020,CRIU,postcopy,no,1097,23379,6924,347,8368,0.03,x86_64,x86_64,True,False,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1; process_validation_failed,2026-04-22T21:58:22.008171,SMOKE-2026-04-22,0.0,1097.0,18952.0,4637.0,3217.0
22-04-2026-direct-postcopy-0020,CRIU,postcopy,no,1063,23445,3609,366,5038,0.05,x86_64,x86_64,True,False,transfer_mode=direct;lazy_pages_port=9999; process_validation_failed,2026-04-22T21:58:55.751829,SMOKE-2026-04-22,0.0,1063.0,18033.0,4720.0,3107.0
