run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes
30-04-2026-direct-postcopy-0077,CRIU,postcopy,no,989,22496,3068,364,4421,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:27:27.561445,1_WiFi_6,0.0,989.0,16567.0,4743.0,2886.0
30-04-2026-direct-postcopy-0078,CRIU,postcopy,no,1043,22652,3162,330,4535,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:27:57.198797,1_WiFi_6,0.0,1043.0,16366.0,4766.0,2992.0
30-04-2026-direct-postcopy-0079,CRIU,postcopy,no,1010,22413,3027,326,4363,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:28:27.186613,1_WiFi_6,0.0,1010.0,16451.0,4724.0,2992.0
30-04-2026-direct-postcopy-0080,CRIU,postcopy,no,1021,22501,3129,340,4490,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:28:57.326537,1_WiFi_6,0.0,1021.0,16459.0,4729.0,3240.0
30-04-2026-direct-postcopy-0081,CRIU,postcopy,no,1104,22542,3190,313,4607,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:29:27.488454,1_WiFi_6,0.0,1104.0,16558.0,4706.0,3025.0
30-04-2026-host-cold-0082,CRIU,cold,no,748,25887,7200,424,8372,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T15:31:27.941739,1_WiFi_6,0.0,0.0,15903.0,0.0,0.0
30-04-2026-host-cold-0083,CRIU,cold,no,619,25112,6687,314,7620,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T15:31:55.781753,1_WiFi_6,0.0,0.0,14724.0,0.0,0.0
30-04-2026-host-cold-0084,CRIU,cold,no,611,25241,7056,310,7977,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T15:32:24.891945,1_WiFi_6,0.0,0.0,14990.0,0.0,0.0
30-04-2026-host-cold-0085,CRIU,cold,no,607,25400,6883,379,7869,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T15:32:53.222163,1_WiFi_6,0.0,0.0,14915.0,0.0,0.0
30-04-2026-host-cold-0086,CRIU,cold,no,616,25431,7282,333,8231,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T15:33:22.629722,1_WiFi_6,0.0,0.0,15236.0,0.0,0.0
30-04-2026-host-cold-0087,CRIU,cold,no,593,25119,6992,318,7903,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T15:33:51.446566,1_WiFi_6,0.0,0.0,15134.0,0.0,0.0
30-04-2026-host-cold-0088,CRIU,cold,no,623,25100,7090,305,8018,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T15:34:20.487294,1_WiFi_6,0.0,0.0,15154.0,0.0,0.0
30-04-2026-host-cold-0089,CRIU,cold,no,614,25250,7131,310,8055,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T15:34:49.116479,1_WiFi_6,0.0,0.0,15021.0,0.0,0.0
30-04-2026-host-cold-0090,CRIU,cold,no,633,25153,7648,313,8594,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T15:35:18.125485,1_WiFi_6,0.0,0.0,15527.0,0.0,0.0
30-04-2026-host-cold-0091,CRIU,cold,no,598,25147,7056,309,7963,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T15:35:46.917203,1_WiFi_6,0.0,0.0,15147.0,0.0,0.0
30-04-2026-direct-cold-0082,CRIU,cold,no,601,25197,3439,307,4347,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T15:36:14.004035,1_WiFi_6,0.0,0.0,13704.0,0.0,0.0
30-04-2026-direct-cold-0083,CRIU,cold,no,633,25350,3186,312,4131,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T15:36:40.609149,1_WiFi_6,0.0,0.0,13148.0,0.0,0.0
30-04-2026-direct-cold-0084,CRIU,cold,no,585,25061,3203,333,4121,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T15:37:07.369869,1_WiFi_6,0.0,0.0,13331.0,0.0,0.0
30-04-2026-direct-cold-0085,CRIU,cold,no,680,25167,2960,314,3954,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T15:37:34.378136,1_WiFi_6,0.0,0.0,12885.0,0.0,0.0
30-04-2026-direct-cold-0086,CRIU,cold,no,612,25311,3101,359,4072,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T15:38:00.668365,1_WiFi_6,0.0,0.0,13011.0,0.0,0.0
30-04-2026-direct-cold-0087,CRIU,cold,no,593,25139,3195,302,4090,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T15:38:28.023477,1_WiFi_6,0.0,0.0,13203.0,0.0,0.0
30-04-2026-direct-cold-0088,CRIU,cold,no,583,25128,3247,313,4143,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T15:38:54.403403,1_WiFi_6,0.0,0.0,13152.0,0.0,0.0
30-04-2026-direct-cold-0089,CRIU,cold,no,597,25149,3460,312,4369,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T15:39:21.094915,1_WiFi_6,0.0,0.0,13514.0,0.0,0.0
30-04-2026-direct-cold-0090,CRIU,cold,no,594,25202,3152,287,4033,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T15:39:47.441956,1_WiFi_6,0.0,0.0,12970.0,0.0,0.0
30-04-2026-direct-cold-0091,CRIU,cold,no,647,25161,2898,318,3863,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T15:40:13.454710,1_WiFi_6,0.0,0.0,12729.0,0.0,0.0
30-04-2026-host-precopy-0082,CRIU,precopy,no,571,31685,7231,323,8125,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T15:40:46.147244,1_WiFi_6,3915.0,571.0,18660.0,0.0,0.0
30-04-2026-host-precopy-0083,CRIU,precopy,no,561,32433,6940,311,7812,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T15:41:18.168736,1_WiFi_6,3945.0,561.0,18609.0,0.0,0.0
30-04-2026-host-precopy-0084,CRIU,precopy,no,587,32348,7141,306,8034,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T15:41:51.011824,1_WiFi_6,4108.0,587.0,18969.0,0.0,0.0
30-04-2026-host-precopy-0085,CRIU,precopy,no,599,32116,6876,306,7781,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T15:42:22.925583,1_WiFi_6,3949.0,599.0,18484.0,0.0,0.0
30-04-2026-host-precopy-0086,CRIU,precopy,no,561,31267,7138,324,8023,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T15:42:55.681324,1_WiFi_6,3933.0,561.0,18655.0,0.0,0.0
30-04-2026-host-precopy-0087,CRIU,precopy,no,550,31605,7021,332,7903,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T15:43:27.585011,1_WiFi_6,3921.0,550.0,18540.0,0.0,0.0
30-04-2026-host-precopy-0088,CRIU,precopy,no,545,31799,6851,347,7743,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T15:43:59.942415,1_WiFi_6,3909.0,545.0,18467.0,0.0,0.0
30-04-2026-host-precopy-0089,CRIU,precopy,no,635,32982,6834,313,7782,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T15:44:31.722001,1_WiFi_6,3961.0,635.0,18420.0,0.0,0.0
30-04-2026-host-precopy-0090,CRIU,precopy,no,553,31463,7063,395,8011,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T15:45:04.445897,1_WiFi_6,3895.0,553.0,18660.0,0.0,0.0
30-04-2026-host-precopy-0091,CRIU,precopy,no,566,32447,6984,349,7899,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T15:45:36.880376,1_WiFi_6,3984.0,566.0,18668.0,0.0,0.0
30-04-2026-direct-precopy-0082,CRIU,precopy,no,550,32037,3125,299,3974,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T15:46:07.513000,1_WiFi_6,3895.0,550.0,16865.0,0.0,0.0
30-04-2026-direct-precopy-0083,CRIU,precopy,no,586,31919,3091,359,4036,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T15:46:37.467224,1_WiFi_6,3891.0,586.0,16460.0,0.0,0.0
30-04-2026-direct-precopy-0084,CRIU,precopy,no,582,31634,3152,332,4066,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T15:47:07.744654,1_WiFi_6,3927.0,582.0,16568.0,0.0,0.0
30-04-2026-direct-precopy-0085,CRIU,precopy,no,581,32055,3033,328,3942,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T15:47:37.642905,1_WiFi_6,3916.0,581.0,16607.0,0.0,0.0
30-04-2026-direct-precopy-0086,CRIU,precopy,no,545,32422,3142,322,4009,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T15:48:08.262945,1_WiFi_6,3974.0,545.0,16600.0,0.0,0.0
30-04-2026-direct-precopy-0087,CRIU,precopy,no,542,31729,3148,334,4024,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T15:48:38.558704,1_WiFi_6,4126.0,542.0,17089.0,0.0,0.0
30-04-2026-direct-precopy-0088,CRIU,precopy,no,606,32909,3137,287,4030,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T15:49:09.863005,1_WiFi_6,4004.0,606.0,16921.0,0.0,0.0
30-04-2026-direct-precopy-0089,CRIU,precopy,no,612,31947,3232,303,4147,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T15:49:40.271566,1_WiFi_6,3920.0,612.0,16830.0,0.0,0.0
30-04-2026-direct-precopy-0090,CRIU,precopy,no,573,32541,3137,304,4014,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T15:50:11.083918,1_WiFi_6,3899.0,573.0,16706.0,0.0,0.0
30-04-2026-direct-precopy-0091,CRIU,precopy,no,557,31867,3130,268,3955,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T15:50:40.791054,1_WiFi_6,3904.0,557.0,16585.0,0.0,0.0
30-04-2026-host-postcopy-0082,CRIU,postcopy,no,1043,22411,7316,348,8707,0.02,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T15:51:13.528638,1_WiFi_6,0.0,1043.0,18692.0,4835.0,3041.0
30-04-2026-host-postcopy-0083,CRIU,postcopy,no,1010,22594,6909,372,8291,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T15:51:45.616558,1_WiFi_6,0.0,1010.0,18782.0,4710.0,2992.0
30-04-2026-host-postcopy-0084,CRIU,postcopy,no,1010,22463,7249,334,8593,0.02,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T15:52:17.956784,1_WiFi_6,0.0,1010.0,18760.0,4751.0,2943.0
30-04-2026-host-postcopy-0085,CRIU,postcopy,no,993,22520,6872,335,8200,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T15:52:50.044450,1_WiFi_6,0.0,993.0,18689.0,4868.0,3049.0
30-04-2026-host-postcopy-0086,CRIU,postcopy,no,1065,22555,7040,355,8460,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T15:53:22.325328,1_WiFi_6,0.0,1065.0,18600.0,4836.0,2992.0
30-04-2026-host-postcopy-0087,CRIU,postcopy,no,1070,22404,6855,328,8253,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T15:53:54.506473,1_WiFi_6,0.0,1070.0,18765.0,4811.0,2943.0
30-04-2026-host-postcopy-0088,CRIU,postcopy,no,1118,22585,7191,344,8653,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T15:54:26.778520,1_WiFi_6,0.0,1118.0,18648.0,4688.0,2943.0
30-04-2026-host-postcopy-0089,CRIU,postcopy,no,1033,22339,6582,317,7932,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T15:54:58.294775,1_WiFi_6,0.0,1033.0,18376.0,4773.0,2943.0
30-04-2026-host-postcopy-0090,CRIU,postcopy,no,1017,22456,7276,328,8621,0.02,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T15:55:30.480218,1_WiFi_6,0.0,1017.0,18579.0,4724.0,2943.0
30-04-2026-host-postcopy-0091,CRIU,postcopy,no,995,22562,6830,333,8158,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T15:56:02.354731,1_WiFi_6,0.0,995.0,18586.0,4760.0,2992.0
30-04-2026-direct-postcopy-0082,CRIU,postcopy,no,1070,22454,3065,331,4466,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:56:32.402072,1_WiFi_6,0.0,1070.0,16476.0,4858.0,2943.0
30-04-2026-direct-postcopy-0083,CRIU,postcopy,no,1049,22520,3049,330,4428,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:57:02.652668,1_WiFi_6,0.0,1049.0,16971.0,4953.0,2943.0
30-04-2026-direct-postcopy-0084,CRIU,postcopy,no,1110,22359,3126,359,4595,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:57:32.812007,1_WiFi_6,0.0,1110.0,16396.0,4814.0,2992.0
30-04-2026-direct-postcopy-0085,CRIU,postcopy,no,1004,22517,3030,378,4412,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:58:03.251038,1_WiFi_6,0.0,1004.0,16630.0,4777.0,2992.0
30-04-2026-direct-postcopy-0086,CRIU,postcopy,no,1065,22542,3001,467,4533,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:58:33.600335,1_WiFi_6,0.0,1065.0,16335.0,4839.0,2992.0
30-04-2026-direct-postcopy-0087,CRIU,postcopy,no,1013,22576,3106,383,4502,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:59:03.910842,1_WiFi_6,0.0,1013.0,16887.0,4902.0,2943.0
30-04-2026-direct-postcopy-0088,CRIU,postcopy,no,1065,22401,3056,335,4456,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T15:59:33.827730,1_WiFi_6,0.0,1065.0,16347.0,4798.0,3049.0
30-04-2026-direct-postcopy-0089,CRIU,postcopy,no,1104,22357,3267,341,4712,0.05,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T16:00:04.452754,1_WiFi_6,0.0,1104.0,16928.0,4803.0,2992.0
30-04-2026-direct-postcopy-0090,CRIU,postcopy,no,1135,22424,3287,348,4770,0.05,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T16:00:35.023597,1_WiFi_6,0.0,1135.0,16770.0,4756.0,2975.0
30-04-2026-direct-postcopy-0091,CRIU,postcopy,no,1118,22544,3136,341,4595,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T16:01:05.445690,1_WiFi_6,0.0,1118.0,17027.0,4809.0,3025.0
