run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp
repeat-suite-20260330-185020-precopy-direct-018,CRIU,precopy,no,592,33095,2649,317,3558,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T19:59:31.336992
repeat-suite-20260330-185020-precopy-direct-019,CRIU,precopy,no,629,32479,2640,329,3598,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:00:00.110294
repeat-suite-20260330-185020-precopy-direct-020,CRIU,precopy,no,629,33178,2912,324,3865,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:00:29.062198
repeat-suite-20260330-185020-precopy-direct-021,CRIU,precopy,no,630,32276,2689,307,3626,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:00:57.933758
repeat-suite-20260330-185020-precopy-direct-022,CRIU,precopy,no,603,31763,2576,326,3505,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:01:26.438796
repeat-suite-20260330-185020-precopy-direct-023,CRIU,precopy,no,632,31788,2583,313,3528,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:01:54.862415
repeat-suite-20260330-185020-precopy-direct-024,CRIU,precopy,no,603,31552,2618,319,3540,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:02:23.418380
repeat-suite-20260330-185020-precopy-direct-025,CRIU,precopy,no,602,31746,2587,319,3508,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:02:51.882690
repeat-suite-20260330-185020-precopy-direct-026,CRIU,precopy,no,629,32388,2736,319,3684,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:03:20.742786
repeat-suite-20260330-185020-precopy-direct-027,CRIU,precopy,no,607,31648,2688,589,3884,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:03:49.972713
repeat-suite-20260330-185020-precopy-direct-028,CRIU,precopy,no,580,33125,2938,316,3834,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:04:18.870607
repeat-suite-20260330-185020-precopy-direct-029,CRIU,precopy,no,611,31907,2951,316,3878,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:04:47.509771
repeat-suite-20260330-185020-precopy-direct-030,CRIU,precopy,no,653,32992,2653,315,3621,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:05:15.801678
repeat-suite-20260330-185020-precopy-direct-031,CRIU,precopy,no,611,32505,2644,311,3566,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:05:44.681958
repeat-suite-20260330-185020-precopy-direct-032,CRIU,precopy,no,611,31283,2634,332,3577,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:06:12.970277
repeat-suite-20260330-185020-precopy-direct-033,CRIU,precopy,no,641,33061,2644,337,3622,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:06:41.935390
repeat-suite-20260330-185020-precopy-direct-034,CRIU,precopy,no,617,31910,2614,329,3560,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:07:10.619514
repeat-suite-20260330-185020-precopy-direct-035,CRIU,precopy,no,596,32438,2545,330,3471,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:07:38.884940
repeat-suite-20260330-185020-precopy-direct-036,CRIU,precopy,no,603,32321,2584,312,3499,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:08:07.482399
repeat-suite-20260330-185020-precopy-direct-037,CRIU,precopy,no,621,32528,2588,307,3516,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:08:35.989976
repeat-suite-20260330-185020-precopy-direct-038,CRIU,precopy,no,633,32689,2639,308,3580,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:09:04.675966
repeat-suite-20260330-185020-precopy-direct-039,CRIU,precopy,no,573,31217,2623,354,3550,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:09:33.047005
repeat-suite-20260330-185020-precopy-direct-040,CRIU,precopy,no,604,32529,2873,344,3821,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:10:01.382374
repeat-suite-20260330-185020-precopy-direct-041,CRIU,precopy,no,624,32377,2558,300,3482,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:10:29.701852
repeat-suite-20260330-185020-precopy-direct-042,CRIU,precopy,no,641,31629,2542,307,3490,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:10:58.224082
repeat-suite-20260330-185020-precopy-direct-043,CRIU,precopy,no,581,32945,2884,339,3804,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:11:26.861995
repeat-suite-20260330-185020-precopy-direct-044,CRIU,precopy,no,625,33059,2674,312,3611,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:11:55.099483
repeat-suite-20260330-185020-precopy-direct-045,CRIU,precopy,no,605,33036,2658,311,3574,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:12:23.525757
repeat-suite-20260330-185020-precopy-direct-046,CRIU,precopy,no,615,32502,2584,317,3516,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:12:52.041266
repeat-suite-20260330-185020-precopy-direct-047,CRIU,precopy,no,610,32906,2600,321,3531,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:13:20.628820
repeat-suite-20260330-185020-precopy-direct-048,CRIU,precopy,no,596,31780,2555,327,3478,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:13:48.976931
repeat-suite-20260330-185020-precopy-direct-049,CRIU,precopy,no,636,32470,2609,333,3578,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:14:17.329300
repeat-suite-20260330-185020-precopy-direct-050,CRIU,precopy,no,580,31973,2568,347,3495,0.1,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-03-30T20:14:45.867720
