run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms
10-05-2026-host-cold-0000,CRIU,cold,yes,488,28095,7779,429,8696,0.03,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-10T19:42:28.869212,2_5G,0.0,0.0,22299.0,0.0,0.0,331.0,5219.0,1109.0,1098.0,351.0,343.0
10-05-2026-host-cold-0001,CRIU,cold,yes,350,27556,7529,314,8193,0.03,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-10T19:43:11.590186,2_5G,0.0,0.0,21564.0,0.0,0.0,325.0,5009.0,1119.0,1125.0,274.0,317.0
10-05-2026-host-cold-0002,CRIU,cold,yes,327,27492,7714,304,8345,0.03,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-10T19:43:53.720432,2_5G,0.0,0.0,21672.0,0.0,0.0,316.0,5108.0,1124.0,1175.0,305.0,310.0
10-05-2026-host-cold-0003,CRIU,cold,yes,392,27327,7210,318,7920,0.03,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-10T19:44:35.654321,2_5G,0.0,0.0,20898.0,0.0,0.0,330.0,4732.0,1090.0,1134.0,253.0,314.0
10-05-2026-host-cold-0004,CRIU,cold,yes,397,27645,7314,343,8054,0.03,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-10T19:45:18.276682,2_5G,0.0,0.0,21358.0,0.0,0.0,341.0,4855.0,1000.0,1181.0,276.0,326.0
10-05-2026-host-cold-0005,CRIU,cold,yes,345,27405,7526,332,8203,0.03,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-10T19:46:00.183955,2_5G,0.0,0.0,21494.0,0.0,0.0,335.0,4953.0,1161.0,1121.0,288.0,326.0
10-05-2026-host-cold-0006,CRIU,cold,yes,347,27550,7716,340,8403,0.03,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-10T19:46:42.775213,2_5G,0.0,0.0,21472.0,0.0,0.0,363.0,5056.0,1204.0,1202.0,253.0,323.0
10-05-2026-host-cold-0007,CRIU,cold,yes,346,27719,7566,300,8212,0.03,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-10T19:47:25.298836,2_5G,0.0,0.0,21460.0,0.0,0.0,323.0,5000.0,1179.0,1106.0,279.0,309.0
10-05-2026-host-cold-0008,CRIU,cold,yes,466,27494,7544,312,8322,0.03,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-10T19:48:07.253396,2_5G,0.0,0.0,21395.0,0.0,0.0,308.0,5071.0,1113.0,1078.0,280.0,352.0
10-05-2026-host-cold-0009,CRIU,cold,yes,355,27544,7735,313,8403,0.03,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-10T19:48:49.741236,2_5G,0.0,0.0,21477.0,0.0,0.0,341.0,5222.0,1107.0,1117.0,287.0,316.0
10-05-2026-direct-cold-0000,CRIU,cold,yes,350,27367,3448,310,4108,0.06,x86_64,x86_64,True,True,transfer_mode=direct;workload=tcp-client,2026-05-10T19:49:30.344241,2_5G,0.0,0.0,19430.0,0.0,0.0,280.0,2381.0,1067.0,0.0,0.0,353.0
10-05-2026-direct-cold-0001,CRIU,cold,yes,333,27379,3255,312,3900,0.07,x86_64,x86_64,True,True,transfer_mode=direct;workload=tcp-client,2026-05-10T19:50:09.660635,2_5G,0.0,0.0,19012.0,0.0,0.0,370.0,2255.0,1000.0,0.0,0.0,308.0
10-05-2026-direct-cold-0002,CRIU,cold,yes,381,27394,3665,317,4363,0.06,x86_64,x86_64,True,True,transfer_mode=direct;workload=tcp-client,2026-05-10T19:50:50.696426,2_5G,0.0,0.0,19386.0,0.0,0.0,312.0,2474.0,1190.0,0.0,0.0,338.0
10-05-2026-direct-cold-0003,CRIU,cold,yes,346,27472,3585,377,4308,0.06,x86_64,x86_64,True,True,transfer_mode=direct;workload=tcp-client,2026-05-10T19:51:31.692040,2_5G,0.0,0.0,20035.0,0.0,0.0,311.0,2488.0,1097.0,0.0,0.0,364.0
10-05-2026-direct-cold-0004,CRIU,cold,yes,347,27358,3520,325,4192,0.06,x86_64,x86_64,True,True,transfer_mode=direct;workload=tcp-client,2026-05-10T19:52:11.723193,2_5G,0.0,0.0,19314.0,0.0,0.0,315.0,2344.0,1176.0,0.0,0.0,315.0
10-05-2026-direct-cold-0005,CRIU,cold,yes,359,27651,3450,345,4154,0.06,x86_64,x86_64,True,True,transfer_mode=direct;workload=tcp-client,2026-05-10T19:52:52.224503,2_5G,0.0,0.0,18937.0,0.0,0.0,329.0,2305.0,1144.0,0.0,0.0,319.0
