run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms
11-05-2026-host-cold-0000,CRIU,cold,yes,458,28492,11266,451,12175,0.02,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-11T14:39:14.496587,3_LTE,0.0,0.0,25638.0,0.0,0.0,326.0,6345.0,2308.0,2348.0,264.0,337.0
11-05-2026-host-cold-0001,CRIU,cold,yes,334,27210,11164,321,11819,0.02,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-11T14:40:00.599250,3_LTE,0.0,0.0,25162.0,0.0,0.0,340.0,6259.0,2285.0,2334.0,286.0,376.0
11-05-2026-host-cold-0002,CRIU,cold,yes,321,27304,11689,325,12335,0.02,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-11T14:40:47.005260,3_LTE,0.0,0.0,25952.0,0.0,0.0,351.0,6666.0,2368.0,2394.0,259.0,327.0
11-05-2026-host-cold-0003,CRIU,cold,yes,350,27253,11269,396,12015,0.02,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-11T14:41:33.132986,3_LTE,0.0,0.0,25089.0,0.0,0.0,314.0,6380.0,2314.0,2324.0,249.0,310.0
11-05-2026-host-cold-0004,CRIU,cold,yes,338,27345,11452,309,12099,0.02,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-11T14:42:19.607060,3_LTE,0.0,0.0,25235.0,0.0,0.0,343.0,6441.0,2365.0,2290.0,354.0,315.0
11-05-2026-host-cold-0005,CRIU,cold,yes,341,27559,11490,278,12109,0.02,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-11T14:43:06.306547,3_LTE,0.0,0.0,25551.0,0.0,0.0,332.0,6483.0,2386.0,2345.0,274.0,304.0
11-05-2026-host-cold-0006,CRIU,cold,yes,350,27559,11796,303,12449,0.02,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-11T14:43:53.207919,3_LTE,0.0,0.0,26118.0,0.0,0.0,654.0,6659.0,2348.0,2353.0,435.0,323.0
11-05-2026-host-cold-0007,CRIU,cold,yes,330,27363,11188,315,11833,0.02,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-11T14:44:38.291183,3_LTE,0.0,0.0,24724.0,0.0,0.0,346.0,6244.0,2315.0,2268.0,359.0,350.0
11-05-2026-host-cold-0008,CRIU,cold,yes,373,27483,11140,413,11926,0.02,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-11T14:45:34.086761,3_LTE,0.0,0.0,24733.0,0.0,0.0,284.0,6185.0,2368.0,2316.0,269.0,304.0
11-05-2026-host-cold-0009,CRIU,cold,yes,334,27447,11431,330,12095,0.02,x86_64,x86_64,True,True,transfer_mode=host;workload=tcp-client;relay_node=edge-host-1,2026-05-11T14:46:20.938326,3_LTE,0.0,0.0,25323.0,0.0,0.0,419.0,6377.0,2395.0,2341.0,317.0,296.0
