run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms
04-05-2026-host-cold-0140,CRIU,cold,no,332,12681416,16179,337,16848,6.27,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T22:11:56.925757,3_LTE,0.0,0.0,27398.0,0.0,0.0,1595.0,6343.0,4795.0,4754.0,286.0,546.0
04-05-2026-host-cold-0141,CRIU,cold,no,350,12681230,16905,353,17608,6.0,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T22:12:38.562387,3_LTE,0.0,0.0,27821.0,0.0,0.0,1602.0,6710.0,4872.0,4946.0,376.0,542.0
04-05-2026-host-cold-0142,CRIU,cold,no,427,12681503,21396,310,22133,4.74,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T22:13:24.491904,3_LTE,0.0,0.0,32310.0,0.0,0.0,1616.0,6682.0,4846.0,9280.0,585.0,535.0
04-05-2026-host-cold-0143,CRIU,cold,no,357,12681468,16579,334,17270,6.12,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T22:14:05.321252,3_LTE,0.0,0.0,27447.0,0.0,0.0,1612.0,6329.0,4804.0,5144.0,300.0,526.0
04-05-2026-host-cold-0144,CRIU,cold,no,470,12681611,18002,368,18840,5.64,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T22:14:48.122760,3_LTE,0.0,0.0,29073.0,0.0,0.0,1606.0,6416.0,4799.0,6483.0,301.0,583.0
04-05-2026-host-cold-0145,CRIU,cold,no,389,12681470,16713,329,17431,6.07,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T22:15:29.318164,3_LTE,0.0,0.0,27643.0,0.0,0.0,1649.0,6791.0,4793.0,4786.0,342.0,546.0
04-05-2026-host-cold-0146,CRIU,cold,no,419,12681359,17593,315,18327,5.77,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T22:16:11.199488,3_LTE,0.0,0.0,28641.0,0.0,0.0,1610.0,6955.0,4813.0,5503.0,320.0,576.0
04-05-2026-host-cold-0147,CRIU,cold,no,343,12681676,43019,309,43671,2.36,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T22:17:19.043872,3_LTE,0.0,0.0,54062.0,0.0,0.0,1601.0,6360.0,17563.0,18687.0,408.0,850.0
04-05-2026-host-cold-0148,CRIU,cold,no,378,12681446,16392,374,17144,6.19,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T22:18:00.099160,3_LTE,0.0,0.0,27401.0,0.0,0.0,1598.0,6433.0,4795.0,4912.0,251.0,514.0
04-05-2026-host-cold-0149,CRIU,cold,no,382,12681142,16889,360,17631,6.01,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-04T22:18:41.706223,3_LTE,0.0,0.0,27741.0,0.0,0.0,1605.0,6944.0,4780.0,4876.0,287.0,570.0
04-05-2026-direct-cold-0140,CRIU,cold,no,348,12681345,7710,331,8389,13.16,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T22:19:16.903312,3_LTE,0.0,0.0,21724.0,0.0,0.0,1589.0,2942.0,4768.0,0.0,0.0,545.0
04-05-2026-direct-cold-0141,CRIU,cold,no,336,12681580,7649,345,8330,13.26,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T22:19:51.929988,3_LTE,0.0,0.0,21336.0,0.0,0.0,1579.0,2872.0,4777.0,0.0,0.0,584.0
04-05-2026-direct-cold-0142,CRIU,cold,no,373,12681453,12050,312,12735,8.42,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T22:20:30.765013,3_LTE,0.0,0.0,25578.0,0.0,0.0,1611.0,2987.0,9062.0,0.0,0.0,534.0
04-05-2026-direct-cold-0143,CRIU,cold,no,304,12681408,7809,332,8445,12.99,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T22:21:05.899719,3_LTE,0.0,0.0,21305.0,0.0,0.0,1604.0,3033.0,4776.0,0.0,0.0,556.0
04-05-2026-direct-cold-0144,CRIU,cold,no,349,12681343,7803,326,8478,13.0,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T22:21:40.667710,3_LTE,0.0,0.0,21287.0,0.0,0.0,1650.0,2986.0,4816.0,0.0,0.0,532.0
04-05-2026-direct-cold-0145,CRIU,cold,no,375,12681652,11499,321,12195,8.82,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T22:22:20.124233,3_LTE,0.0,0.0,25674.0,0.0,0.0,1592.0,2958.0,8540.0,0.0,0.0,559.0
04-05-2026-direct-cold-0146,CRIU,cold,no,357,12681644,8093,331,8781,12.54,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T22:22:55.243108,3_LTE,0.0,0.0,21798.0,0.0,0.0,1723.0,2940.0,5153.0,0.0,0.0,544.0
04-05-2026-direct-cold-0147,CRIU,cold,no,341,12681402,7709,316,8366,13.16,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T22:23:29.861072,3_LTE,0.0,0.0,21469.0,0.0,0.0,1576.0,2950.0,4758.0,0.0,0.0,872.0
04-05-2026-direct-cold-0148,CRIU,cold,no,342,12681511,7843,340,8525,12.94,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T22:24:04.939642,3_LTE,0.0,0.0,21398.0,0.0,0.0,1670.0,3066.0,4776.0,0.0,0.0,520.0
04-05-2026-direct-cold-0149,CRIU,cold,no,371,12681368,7900,342,8613,12.84,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-04T22:24:39.804496,3_LTE,0.0,0.0,21774.0,0.0,0.0,1617.0,2993.0,4906.0,0.0,0.0,563.0
04-05-2026-host-precopy-0140,CRIU,precopy,no,305,47777562,37001,308,37614,10.33,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-05-04T22:25:49.707371,3_LTE,4034.0,305.0,56391.0,0.0,0.0,5150.0,6693.0,10926.0,19103.0,277.0,1475.0
04-05-2026-host-precopy-0141,CRIU,precopy,no,312,47781511,39902,334,40548,9.58,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-05-04T22:27:02.819312,3_LTE,4003.0,312.0,59299.0,0.0,0.0,5213.0,6565.0,10700.0,22293.0,342.0,1474.0
04-05-2026-host-precopy-0142,CRIU,precopy,no,304,47818085,46227,308,46839,8.28,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-05-04T22:28:21.808692,3_LTE,3975.0,304.0,65320.0,0.0,0.0,5085.0,6905.0,13680.0,25352.0,289.0,1471.0
04-05-2026-host-precopy-0143,CRIU,precopy,no,321,47799014,65323,347,65991,5.85,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-05-04T22:30:00.131944,3_LTE,3983.0,321.0,84371.0,0.0,0.0,5088.0,6641.0,20815.0,37228.0,638.0,1162.0
