run_id,migration_method,transfer_mode,source_node,dest_node,src_dt_s,dst_dt_s,src_cpu_util_pct,dst_cpu_util_pct,cpu_util_pct_avg,src_mem_used_pct_before,src_mem_used_pct_after,src_mem_used_pct_delta,dst_mem_used_pct_before,dst_mem_used_pct_after,dst_mem_used_pct_delta,mem_used_pct_after_avg,mem_used_pct_delta_avg,src_disk_read_mb_s,src_disk_write_mb_s,src_disk_total_mb_s,dst_disk_read_mb_s,dst_disk_write_mb_s,dst_disk_total_mb_s,disk_total_mb_s_avg,timestamp
01-05-2026-direct-cold-0003,cold,direct,edge-node-1,edge-node-2,16.242013,16.242038,13.141620,12.372410,12.757015,15.958493,15.971036,0.012543,15.944756,17.844899,1.900143,16.907967,0.956343,0.000000,0.215972,0.215972,0.000000,0.243869,0.243869,0.229921,2026-05-01T05:41:33+0200
01-05-2026-direct-cold-0004,cold,direct,edge-node-1,edge-node-2,16.145675,16.145815,13.244001,12.068429,12.656215,15.948140,15.988954,0.040814,17.046536,16.143849,-0.902687,16.066401,-0.430937,0.000242,0.021049,0.021291,0.015484,0.011371,0.026855,0.024073,2026-05-01T05:41:50+0200
01-05-2026-direct-cold-0005,cold,direct,edge-node-1,edge-node-2,16.412788,16.413073,13.969488,12.764652,13.367070,15.966855,18.401562,2.434707,15.962873,17.191874,1.229001,17.796718,1.831854,0.000000,0.205870,0.205870,0.000000,0.230856,0.230856,0.218363,2026-05-01T05:42:07+0200
01-05-2026-direct-cold-0006,cold,direct,edge-node-1,edge-node-2,16.109704,16.110487,13.006862,11.861768,12.434315,17.306750,15.952520,-1.354230,16.648947,16.967098,0.318151,16.459809,-0.518040,0.000000,0.020126,0.020126,0.000000,0.182820,0.182820,0.101473,2026-05-01T05:42:23+0200
01-05-2026-direct-cold-0007,cold,direct,edge-node-1,edge-node-2,16.223064,16.222620,13.529412,12.201920,12.865666,15.945552,15.965860,0.020307,16.531283,17.345773,0.814489,16.655816,0.417398,0.004093,0.213334,0.217428,0.017096,0.192151,0.209247,0.213337,2026-05-01T05:42:40+0200
01-05-2026-direct-cold-0008,cold,direct,edge-node-1,edge-node-2,16.467509,16.468057,13.726689,12.146119,12.936404,15.974620,16.577672,0.603052,17.270715,16.613708,-0.657007,16.595690,-0.026977,0.000000,0.019451,0.019451,0.000000,0.024195,0.024195,0.021823,2026-05-01T05:42:57+0200
01-05-2026-direct-cold-0009,cold,direct,edge-node-1,edge-node-2,16.889104,16.888752,13.384890,12.857143,13.121016,16.156391,16.184862,0.028470,16.158183,16.049479,-0.108705,16.117170,-0.040117,0.000000,0.218336,0.218336,0.000000,0.194517,0.194517,0.206427,2026-05-01T05:43:14+0200
01-05-2026-host-cold-0011,cold,host,edge-node-1,edge-node-2,20.060579,20.060063,11.255954,10.035035,10.645494,16.016461,15.812589,-0.203872,16.348748,17.248650,0.899902,16.530620,0.348015,0.003894,0.124428,0.128322,0.004089,0.122094,0.126184,0.127253,2026-05-01T05:45:35+0200
01-05-2026-host-cold-0012,cold,host,edge-node-1,edge-node-2,20.322330,20.322316,11.429277,10.685135,11.057206,15.848227,15.861965,0.013737,16.526737,16.313707,-0.213030,16.087836,-0.099646,0.006151,0.146468,0.152618,0.000000,0.135127,0.135127,0.143873,2026-05-01T05:45:56+0200
01-05-2026-host-cold-0013,cold,host,edge-node-1,edge-node-2,20.292828,20.293662,11.394600,9.985134,10.689867,15.844046,15.855992,0.011946,16.008895,17.069067,1.060172,16.462530,0.536059,0.003850,0.013860,0.017709,0.003657,0.016746,0.020404,0.019056,2026-05-01T05:46:16+0200
01-05-2026-host-cold-0014,cold,host,edge-node-1,edge-node-2,19.835831,19.835609,11.285425,10.083397,10.684411,16.481344,15.867141,-0.614203,16.390956,16.702935,0.311979,16.285038,-0.151112,0.000000,0.162466,0.162466,0.002166,0.162665,0.164831,0.163649,2026-05-01T05:46:37+0200
01-05-2026-host-cold-0015,cold,host,edge-node-1,edge-node-2,20.776329,20.776004,12.013536,11.393324,11.703430,16.428982,16.622501,0.193519,16.363481,16.219337,-0.144144,16.420919,0.024688,1.196148,0.157744,1.353892,0.000000,0.136125,0.136125,0.745008,2026-05-01T05:46:58+0200
01-05-2026-host-cold-0016,cold,host,edge-node-1,edge-node-2,20.750766,20.750498,10.982100,10.365706,10.673903,16.463226,16.998588,0.535362,15.898399,15.890236,-0.008163,16.444412,0.263600,0.012989,0.017507,0.030496,0.005459,0.148528,0.153987,0.092242,2026-05-01T05:47:19+0200
01-05-2026-host-cold-0017,cold,host,edge-node-1,edge-node-2,19.945038,19.945698,11.368209,10.244148,10.806179,16.706319,16.187482,-0.518837,15.877693,15.972461,0.094768,16.079972,-0.212034,0.000000,0.160206,0.160206,0.000000,0.009792,0.009792,0.084999,2026-05-01T05:47:39+0200
01-05-2026-host-cold-0018,cold,host,edge-node-1,edge-node-2,20.520428,20.520862,11.873931,10.166178,11.020055,16.199826,16.211373,0.011547,15.945584,17.201265,1.255682,16.706319,0.633615,0.001713,0.142769,0.144483,0.000000,0.156472,0.156472,0.150477,2026-05-01T05:48:00+0200
01-05-2026-host-cold-0019,cold,host,edge-node-1,edge-node-2,20.110403,20.110730,11.375000,9.932618,10.653809,16.192858,16.201817,0.008959,16.502249,17.593479,1.091231,16.897648,0.550095,0.001554,0.019618,0.021172,0.003691,0.149951,0.153642,0.087407,2026-05-01T05:48:21+0200
01-05-2026-direct-cold-0010,cold,direct,edge-node-1,edge-node-2,16.522077,16.522000,13.641900,13.108273,13.375086,16.238251,16.212966,-0.025285,16.113419,16.763459,0.650040,16.488213,0.312377,0.029790,0.259832,0.289622,0.032627,0.128380,0.161007,0.225314,2026-05-01T05:48:38+0200
01-05-2026-direct-cold-0011,cold,direct,edge-node-1,edge-node-2,17.284663,17.285342,13.736903,13.397268,13.567086,16.250794,16.206794,-0.044000,16.192659,16.690591,0.497932,16.448693,0.226966,0.005876,0.011752,0.017628,0.000000,0.158868,0.158868,0.088248,2026-05-01T05:48:55+0200
01-05-2026-direct-cold-0012,cold,direct,edge-node-1,edge-node-2,16.373789,16.373716,13.437884,13.050169,13.244027,16.241636,16.243228,0.001593,16.608166,16.778789,0.170623,16.511009,0.086108,0.021232,0.210655,0.231887,0.000477,0.019324,0.019801,0.125844,2026-05-01T05:49:12+0200
01-05-2026-direct-cold-0013,cold,direct,edge-node-1,edge-node-2,16.790787,16.791232,13.109847,13.866427,13.488137,16.263138,17.101719,0.838581,16.072008,16.031194,-0.040814,16.566456,0.398883,0.000000,0.020705,0.020705,0.007910,0.226122,0.234032,0.127369,2026-05-01T05:49:29+0200
01-05-2026-direct-cold-0014,cold,direct,edge-node-1,edge-node-2,16.310195,16.310514,13.854513,12.330456,13.092484,16.407082,17.736428,1.329346,15.939412,16.411064,0.471652,17.073746,0.900499,0.000000,0.207644,0.207644,0.000000,0.017483,0.017483,0.112564,2026-05-01T05:49:46+0200
01-05-2026-direct-cold-0015,cold,direct,edge-node-1,edge-node-2,16.427804,16.427947,13.265931,12.909147,13.087539,17.321120,16.263536,-1.057584,16.091121,16.453073,0.361952,16.358304,-0.347816,0.004518,0.222803,0.227320,0.003567,0.214716,0.218283,0.222802,2026-05-01T05:50:03+0200
01-05-2026-direct-cold-0016,cold,direct,edge-node-1,edge-node-2,16.278995,16.278941,14.259202,11.924622,13.091912,16.228695,16.240043,0.011348,15.946181,16.318087,0.371906,16.279065,0.191627,0.000000,0.012958,0.012958,0.000000,0.292028,0.292028,0.152493,2026-05-01T05:50:20+0200
01-05-2026-direct-cold-0017,cold,direct,edge-node-1,edge-node-2,16.292826,16.292828,13.653367,12.418097,13.035732,16.417037,16.272694,-0.144343,15.963900,16.309726,0.345825,16.291210,0.100741,0.000000,0.184130,0.184130,0.000000,0.018701,0.018701,0.101415,2026-05-01T05:50:37+0200
01-05-2026-direct-cold-0018,cold,direct,edge-node-1,edge-node-2,16.954193,16.954492,14.217869,13.163356,13.690612,16.269509,16.584275,0.314767,15.951557,17.065086,1.113529,16.824680,0.714148,0.000000,0.209434,0.209434,0.000000,0.174180,0.174180,0.191807,2026-05-01T05:50:54+0200
01-05-2026-direct-cold-0019,cold,direct,edge-node-1,edge-node-2,15.896477,15.896811,12.991128,11.907770,12.449449,16.237853,16.265726,0.027873,16.599406,17.129194,0.529787,16.697460,0.278830,0.000000,0.015727,0.015727,0.000000,0.019658,0.019658,0.017692,2026-05-01T05:51:10+0200
01-05-2026-host-cold-0020,cold,host,edge-node-1,edge-node-2,21.358640,21.359318,10.477807,9.978256,10.228032,17.078192,15.827092,-1.251100,17.767885,15.796463,-1.971422,15.811777,-1.611261,0.769778,0.054684,0.824461,0.723667,0.002195,0.725861,0.775161,2026-05-01T05:53:01+0200
01-05-2026-host-cold-0021,cold,host,edge-node-1,edge-node-2,19.902855,19.903140,11.015664,10.346572,10.681118,15.877064,15.873879,-0.003185,15.775160,16.065836,0.290676,15.969857,0.143745,0.003925,0.153308,0.157233,0.006869,0.140745,0.147614,0.152424,2026-05-01T05:53:22+0200
01-05-2026-host-cold-0022,cold,host,edge-node-1,edge-node-2,21.045751,21.045596,11.981020,10.548824,11.264922,15.870892,16.383557,0.512664,15.832698,16.982462,1.149764,16.683009,0.831214,0.000742,0.013921,0.014663,0.002042,0.026728,0.028769,0.021716,2026-05-01T05:53:43+0200
