run_id,migration_method,transfer_mode,source_node,dest_node,src_dt_s,dst_dt_s,src_cpu_util_pct,dst_cpu_util_pct,cpu_util_pct_avg,src_mem_used_pct_before,src_mem_used_pct_after,src_mem_used_pct_delta,dst_mem_used_pct_before,dst_mem_used_pct_after,dst_mem_used_pct_delta,mem_used_pct_after_avg,mem_used_pct_delta_avg,src_disk_read_mb_s,src_disk_write_mb_s,src_disk_total_mb_s,dst_disk_read_mb_s,dst_disk_write_mb_s,dst_disk_total_mb_s,disk_total_mb_s_avg,timestamp
12-04-2026-direct-precopy-0017,precopy,direct,edge-node-1,edge-node-2,23.897180,23.917012,6.726929,5.093664,5.910297,19.596003,19.548619,-0.047384,19.371267,19.181134,-0.190133,19.364877,-0.118758,0.000000,0.106249,0.106249,0.000000,0.057164,0.057164,0.081707,2026-04-13T00:25:40+0200
12-04-2026-direct-precopy-0018,precopy,direct,edge-node-1,edge-node-2,23.541718,23.563293,6.747811,5.161015,5.954413,19.588438,19.903202,0.314764,19.742375,19.627100,-0.115274,19.765151,0.099745,0.000000,0.034513,0.034513,0.000000,0.110573,0.110573,0.072543,2026-04-13T00:26:29+0200
12-04-2026-direct-precopy-0019,precopy,direct,edge-node-1,edge-node-2,23.565716,23.577247,6.039266,4.964386,5.501826,19.878713,20.202636,0.323922,21.122681,19.206419,-1.916262,19.704527,-0.796170,0.000000,0.139073,0.139073,0.000000,0.023195,0.023195,0.081134,2026-04-13T00:27:18+0200
12-04-2026-direct-precopy-0020,precopy,direct,edge-node-1,edge-node-2,23.778316,23.786475,6.370370,5.643627,6.006999,19.570917,19.879510,0.308592,19.843514,19.234292,-0.609222,19.556901,-0.150315,0.000000,0.028584,0.028584,0.000000,0.113477,0.113477,0.071031,2026-04-13T00:28:07+0200
12-04-2026-direct-precopy-0021,precopy,direct,edge-node-1,edge-node-2,23.803306,23.804361,6.160034,4.922882,5.541458,19.591424,20.504459,0.913035,20.506291,19.194075,-1.312216,19.849267,-0.199591,0.000000,0.117828,0.117828,0.000000,0.057434,0.057434,0.087631,2026-04-13T00:28:56+0200
12-04-2026-direct-precopy-0022,precopy,direct,edge-node-1,edge-node-2,24.048634,24.060652,6.733584,5.012531,5.873058,19.596998,19.576293,-0.020706,19.294816,19.182926,-0.111890,19.379609,-0.066298,0.000000,0.033623,0.033623,0.000000,0.129068,0.129068,0.081346,2026-04-13T00:29:45+0200
12-04-2026-direct-precopy-0023,precopy,direct,edge-node-1,edge-node-2,24.053451,24.065269,6.672244,5.033841,5.853043,19.555787,19.741340,0.185554,21.245720,19.928128,-1.317592,19.834734,-0.566019,0.000000,0.162561,0.162561,0.000000,0.031328,0.031328,0.096944,2026-04-13T00:30:35+0200
12-04-2026-direct-precopy-0024,precopy,direct,edge-node-1,edge-node-2,23.447646,23.461901,6.023580,5.571031,5.797305,19.580474,20.272716,0.692242,19.831170,19.216174,-0.614996,19.744445,0.038623,0.000000,0.033152,0.033152,0.000000,0.119043,0.119043,0.076098,2026-04-13T00:31:23+0200
12-04-2026-direct-precopy-0025,precopy,direct,edge-node-1,edge-node-2,23.325964,23.344729,6.340306,5.011831,5.676068,20.134546,20.296806,0.162260,20.092379,19.175360,-0.917018,19.736083,-0.377379,0.000000,0.137655,0.137655,0.000000,0.041498,0.041498,0.089576,2026-04-13T00:32:12+0200
12-04-2026-direct-precopy-0026,precopy,direct,edge-node-1,edge-node-2,23.452724,23.488092,6.300900,4.921892,5.611396,19.561759,19.687585,0.125826,20.013538,19.319702,-0.693836,19.503644,-0.284005,0.000000,0.064292,0.064292,0.000000,0.149012,0.149012,0.106652,2026-04-13T00:33:01+0200
12-04-2026-direct-precopy-0027,precopy,direct,edge-node-1,edge-node-2,24.039083,24.046623,6.546748,5.118443,5.832595,19.602772,19.548221,-0.054551,20.882177,19.214183,-1.667994,19.381202,-0.861273,0.000000,0.176145,0.176145,0.000000,0.088857,0.088857,0.132501,2026-04-13T00:33:50+0200
12-04-2026-direct-precopy-0028,precopy,direct,edge-node-1,edge-node-2,23.758565,23.773518,6.747039,5.519137,6.133088,19.573705,19.835311,0.261607,20.077845,19.233495,-0.844350,19.534403,-0.291372,0.000000,0.064615,0.064615,0.000000,0.102037,0.102037,0.083326,2026-04-13T00:34:39+0200
12-04-2026-direct-precopy-0029,precopy,direct,edge-node-1,edge-node-2,23.235107,23.231788,6.208090,5.127650,5.667870,20.248028,19.740345,-0.507684,20.227562,19.196663,-1.030899,19.468504,-0.769292,0.000000,0.146599,0.146599,0.000000,0.027239,0.027239,0.086919,2026-04-13T00:35:27+0200
12-04-2026-host-postcopy-0000,postcopy,host,edge-node-1,edge-node-2,22.569857,22.705670,5.911111,5.464726,5.687918,19.579279,20.732220,1.152940,20.474038,19.202437,-1.271601,19.967328,-0.059331,0.000000,0.050538,0.050538,0.001548,0.064859,0.066407,0.058472,2026-04-13T00:36:16+0200
12-04-2026-host-postcopy-0001,postcopy,host,edge-node-1,edge-node-2,23.180162,23.174119,5.248319,8.683227,6.965773,19.621288,19.570917,-0.050370,21.099984,19.191089,-1.908895,19.381003,-0.979633,0.000000,0.111221,0.111221,0.000000,0.013316,0.013316,0.062269,2026-04-13T00:37:04+0200
12-04-2026-host-postcopy-0002,postcopy,host,edge-node-1,edge-node-2,23.149752,23.174848,5.793014,5.757115,5.775064,19.557977,19.566139,0.008163,19.787569,19.216971,-0.570598,19.391555,-0.281218,0.000000,0.020249,0.020249,0.000000,0.064388,0.064388,0.042318,2026-04-13T00:37:52+0200
12-04-2026-host-postcopy-0003,postcopy,host,edge-node-1,edge-node-2,22.697122,22.710025,6.061947,5.270151,5.666049,20.015290,20.495898,0.480607,19.387393,19.174962,-0.212431,19.835430,0.134088,0.000000,0.219260,0.219260,0.000000,0.017545,0.017545,0.118402,2026-04-13T00:38:40+0200
12-04-2026-host-postcopy-0004,postcopy,host,edge-node-1,edge-node-2,22.837861,22.638106,5.899377,5.419813,5.659595,19.574899,19.865772,0.290873,19.699570,19.192482,-0.507088,19.529127,-0.108107,0.000000,0.091850,0.091850,0.000000,0.073507,0.073507,0.082679,2026-04-13T00:39:30+0200
12-04-2026-host-postcopy-0005,postcopy,host,edge-node-1,edge-node-2,23.363310,23.432043,5.107296,5.437147,5.272221,19.582664,19.587442,0.004778,20.657800,19.194672,-1.463128,19.391057,-0.729175,0.000000,0.069052,0.069052,0.000000,0.067016,0.067016,0.068034,2026-04-13T00:40:18+0200
12-04-2026-host-postcopy-0006,postcopy,host,edge-node-1,edge-node-2,23.401714,23.409329,5.905089,5.670103,5.787596,19.601777,19.561759,-0.040017,20.094569,19.165207,-0.929362,19.363483,-0.484690,0.000000,0.087133,0.087133,0.000000,0.075424,0.075424,0.081279,2026-04-13T00:41:07+0200
12-04-2026-host-postcopy-0007,postcopy,host,edge-node-1,edge-node-2,22.867114,22.883523,5.957353,5.295539,5.626446,20.459265,21.312572,0.853307,20.181771,19.219360,-0.962411,20.265966,-0.054552,0.000000,0.019816,0.019816,0.000000,0.104981,0.104981,0.062398,2026-04-13T00:41:54+0200
12-04-2026-host-postcopy-0008,postcopy,host,edge-node-1,edge-node-2,22.356106,22.398024,5.349517,5.341113,5.345315,19.597994,19.552800,-0.045194,20.261209,19.203831,-1.057378,19.378315,-0.551286,0.000000,0.089636,0.089636,0.000000,0.104990,0.104990,0.097313,2026-04-13T00:42:42+0200
12-04-2026-host-postcopy-0009,postcopy,host,edge-node-1,edge-node-2,23.059336,23.059004,5.166776,5.241044,5.203910,19.582465,19.906984,0.324520,20.993669,19.693597,-1.300072,19.800291,-0.487776,0.000000,0.043875,0.043875,0.000000,0.082330,0.082330,0.063102,2026-04-13T00:43:30+0200
12-04-2026-host-postcopy-0010,postcopy,host,edge-node-1,edge-node-2,23.528041,23.553458,5.738055,5.705128,5.721591,19.603369,19.803457,0.200087,20.264992,19.231305,-1.033686,19.517381,-0.416800,0.000000,0.077202,0.077202,0.000000,0.052739,0.052739,0.064970,2026-04-13T00:44:19+0200
12-04-2026-host-postcopy-0011,postcopy,host,edge-node-1,edge-node-2,22.759532,22.762042,6.132804,5.239885,5.686344,19.580872,20.650393,1.069521,19.668910,19.213984,-0.454926,19.932189,0.307298,0.000000,0.041706,0.041706,0.000000,0.080486,0.080486,0.061096,2026-04-13T00:45:07+0200
12-04-2026-host-postcopy-0012,postcopy,host,edge-node-1,edge-node-2,22.564930,22.566972,5.697752,5.480062,5.588907,19.551008,19.538067,-0.012941,19.899060,19.201840,-0.697221,19.369953,-0.355081,0.000000,0.047433,0.047433,0.000000,0.085336,0.085336,0.066384,2026-04-13T00:45:55+0200
12-04-2026-host-postcopy-0013,postcopy,host,edge-node-1,edge-node-2,22.978113,22.973657,5.232049,5.144124,5.188087,19.570320,19.562954,-0.007366,20.960022,19.191288,-1.768735,19.377121,-0.888050,0.000000,0.093839,0.093839,0.000000,0.081105,0.081105,0.087472,2026-04-13T00:46:43+0200
12-04-2026-host-postcopy-0014,postcopy,host,edge-node-1,edge-node-2,23.285399,23.306650,5.911543,5.780846,5.846194,20.146890,19.742335,-0.404554,19.444931,19.215975,-0.228956,19.479155,-0.316755,0.000000,0.037242,0.037242,0.000000,0.010727,0.010727,0.023984,2026-04-13T00:47:31+0200
12-04-2026-host-postcopy-0015,postcopy,host,edge-node-1,edge-node-2,22.776268,22.798026,6.368444,5.228326,5.798385,19.569524,21.180972,1.611449,20.176595,19.189098,-0.987497,20.185035,0.311976,0.000000,0.050423,0.050423,0.000000,0.093038,0.093038,0.071731,2026-04-13T00:48:19+0200
12-04-2026-host-postcopy-0016,postcopy,host,edge-node-1,edge-node-2,22.673893,22.730736,5.621957,5.835544,5.728750,19.624274,19.568528,-0.055746,20.055746,19.657960,-0.397786,19.613244,-0.226766,0.000000,0.075286,0.075286,0.000000,0.040213,0.040213,0.057749,2026-04-13T00:49:07+0200
12-04-2026-host-postcopy-0017,postcopy,host,edge-node-1,edge-node-2,22.933906,22.953574,5.765015,5.186170,5.475593,19.672255,19.839293,0.167038,20.695628,19.217170,-1.478458,19.528231,-0.655710,0.002896,0.104751,0.107646,0.000000,0.092919,0.092919,0.100282,2026-04-13T00:49:56+0200
12-04-2026-host-postcopy-0018,postcopy,host,edge-node-1,edge-node-2,23.247962,23.233196,6.110509,5.738415,5.924462,19.578085,20.032412,0.454327,19.976507,19.240065,-0.736442,19.636239,-0.141057,0.000000,0.047215,0.047215,0.000000,0.013787,0.013787,0.030501,2026-04-13T00:50:44+0200
12-04-2026-host-postcopy-0019,postcopy,host,edge-node-1,edge-node-2,22.761727,22.783965,9.618354,5.257345,7.437850,19.555587,20.374850,0.819263,19.884527,19.418452,-0.466075,19.896651,0.176594,0.000000,0.092500,0.092500,0.000000,0.107155,0.107155,0.099827,2026-04-13T00:51:31+0200
12-04-2026-host-postcopy-0020,postcopy,host,edge-node-1,edge-node-2,22.481120,22.495434,5.270210,5.162011,5.216111,19.557777,20.091144,0.533367,19.735805,19.191487,-0.544318,19.641316,-0.005476,0.000000,0.017723,0.017723,0.000000,0.011634,0.011634,0.014679,2026-04-13T00:52:19+0200
12-04-2026-host-postcopy-0021,postcopy,host,edge-node-1,edge-node-2,23.215561,23.235878,5.041108,5.312843,5.176975,20.670302,19.631640,-1.038662,20.633113,19.195270,-1.437843,19.413455,-1.238253,0.000000,0.123166,0.123166,0.000000,0.092630,0.092630,0.107898,2026-04-13T00:53:07+0200
12-04-2026-host-postcopy-0022,postcopy,host,edge-node-1,edge-node-2,23.315179,23.341039,6.011635,5.689655,5.850645,19.554393,20.179342,0.624949,19.714701,19.195668,-0.519033,19.687505,0.052958,0.000000,0.075393,0.075393,0.000000,0.069118,0.069118,0.072256,2026-04-13T00:53:56+0200
12-04-2026-host-postcopy-0023,postcopy,host,edge-node-1,edge-node-2,22.527824,22.540463,6.053161,5.494751,5.773956,19.618899,20.445328,0.826430,19.835152,19.190292,-0.644859,19.817810,0.090785,0.000000,0.159525,0.159525,0.002946,0.096354,0.099301,0.129413,2026-04-13T00:54:43+0200
12-04-2026-host-postcopy-0024,postcopy,host,edge-node-1,edge-node-2,22.464432,22.467284,5.372733,5.195969,5.284351,19.586845,19.705703,0.118858,19.939277,19.223939,-0.715338,19.464821,-0.298240,0.000000,0.112678,0.112678,0.000000,0.018777,0.018777,0.065728,2026-04-13T00:55:31+0200
12-04-2026-host-postcopy-0025,postcopy,host,edge-node-1,edge-node-2,22.840418,22.843907,5.416116,5.151650,5.283883,19.698137,19.543045,-0.155092,20.717130,19.210002,-1.507127,19.376524,-0.831110,0.000000,0.050452,0.050452,0.000000,0.106531,0.106531,0.078492,2026-04-13T00:56:19+0200
12-04-2026-host-postcopy-0026,postcopy,host,edge-node-1,edge-node-2,23.080896,23.078691,5.790161,5.553136,5.671648,19.594410,19.543244,-0.051167,20.279724,19.208211,-1.071514,19.375727,-0.561340,0.000000,0.096129,0.096129,0.000000,0.086322,0.086322,0.091225,2026-04-13T00:57:06+0200
12-04-2026-host-postcopy-0027,postcopy,host,edge-node-1,edge-node-2,22.774923,22.788907,5.847308,5.140084,5.493696,19.570320,20.432587,0.862266,19.897866,19.233893,-0.663972,19.833240,0.099147,0.000000,0.045452,0.045452,0.000000,0.022798,0.022798,0.034125,2026-04-13T00:57:54+0200
12-04-2026-host-postcopy-0028,postcopy,host,edge-node-1,edge-node-2,22.454850,22.384217,5.347953,5.259609,5.303781,19.596003,19.582266,-0.013737,20.424464,19.191487,-1.232978,19.386876,-0.623357,0.000000,0.151345,0.151345,0.000000,0.104182,0.104182,0.127764,2026-04-13T00:58:41+0200
12-04-2026-host-postcopy-0029,postcopy,host,edge-node-1,edge-node-2,22.888221,22.889610,5.228471,5.157848,5.193159,19.565542,19.561958,-0.003584,21.051406,19.202835,-1.848571,19.382397,-0.926077,0.000000,0.123392,0.123392,0.000000,0.018943,0.018943,0.071167,2026-04-13T00:59:29+0200
12-04-2026-direct-postcopy-0000,postcopy,direct,edge-node-1,edge-node-2,21.739161,21.755390,6.754569,6.729880,6.742224,19.567334,19.720834,0.153500,20.232540,19.199849,-1.032691,19.460341,-0.439596,0.000000,0.044922,0.044922,0.000000,0.113478,0.113478,0.079200,2026-04-13T01:00:16+0200
12-04-2026-direct-postcopy-0001,postcopy,direct,edge-node-1,edge-node-2,21.145214,21.151088,6.949072,6.230678,6.589875,19.574501,20.712510,1.138008,19.411882,19.346580,-0.065302,20.029545,0.536353,0.000000,0.154992,0.154992,0.000000,0.021423,0.021423,0.088208,2026-04-13T01:01:01+0200
12-04-2026-direct-postcopy-0002,postcopy,direct,edge-node-1,edge-node-2,21.056316,21.069249,6.430791,6.610979,6.520885,19.570519,19.554791,-0.015728,19.775822,19.261169,-0.514653,19.407980,-0.265191,0.000000,0.023189,0.023189,0.000000,0.121808,0.121808,0.072499,2026-04-13T01:01:48+0200
12-04-2026-direct-postcopy-0003,postcopy,direct,edge-node-1,edge-node-2,21.505738,21.525399,6.264610,6.214421,6.239515,19.601179,20.189296,0.588117,21.447400,19.333440,-2.113960,19.761368,-0.762922,0.000000,0.152031,0.152031,0.000000,0.021958,0.021958,0.086994,2026-04-13T01:02:34+0200
12-04-2026-direct-postcopy-0004,postcopy,direct,edge-node-1,edge-node-2,21.829781,21.837730,6.848052,6.619004,6.733528,19.567732,19.593216,0.025484,19.999204,19.299196,-0.700008,19.446206,-0.337262,0.000000,0.105396,0.105396,0.000000,0.114839,0.114839,0.110117,2026-04-13T01:03:21+0200
12-04-2026-direct-postcopy-0005,postcopy,direct,edge-node-1,edge-node-2,20.830292,20.849450,6.443050,6.299783,6.371416,20.408696,19.629450,-0.779245,19.764673,19.193876,-0.570797,19.411663,-0.675021,0.000000,0.016877,0.016877,0.000000,0.050586,0.050586,0.033732,2026-04-13T01:04:07+0200
12-04-2026-direct-postcopy-0006,postcopy,direct,edge-node-1,edge-node-2,21.045899,21.056388,6.617296,6.523297,6.570297,19.614917,20.367284,0.752368,19.890698,19.216373,-0.674325,19.791829,0.039021,0.000000,0.160921,0.160921,0.000000,0.128932,0.128932,0.144926,2026-04-13T01:04:54+0200
12-04-2026-direct-postcopy-0007,postcopy,direct,edge-node-1,edge-node-2,21.515399,21.523864,6.239776,6.301824,6.270800,19.556981,19.670065,0.113084,21.506729,19.227124,-2.279605,19.448595,-1.083260,0.000000,0.143974,0.143974,0.000000,0.021052,0.021052,0.082513,2026-04-13T01:05:41+0200
12-04-2026-direct-postcopy-0008,postcopy,direct,edge-node-1,edge-node-2,22.031687,22.032711,10.175679,6.806761,8.491220,19.586248,19.572311,-0.013936,19.578920,19.206817,-0.372103,19.389564,-0.193020,0.000000,0.159571,0.159571,0.000000,0.120559,0.120559,0.140065,2026-04-13T01:06:28+0200
12-04-2026-direct-postcopy-0009,postcopy,direct,edge-node-1,edge-node-2,20.951821,20.959542,6.549904,6.426859,6.488381,19.696146,20.253802,0.557656,21.440830,19.195070,-2.245759,19.724436,-0.844052,0.000000,0.131440,0.131440,0.000000,0.018078,0.018078,0.074759,2026-04-13T01:07:14+0200
12-04-2026-direct-postcopy-0010,postcopy,direct,edge-node-1,edge-node-2,20.977760,20.991548,6.471716,6.369732,6.420724,19.608944,19.544438,-0.064506,19.763279,19.363303,-0.399976,19.453871,-0.232241,0.000000,0.146733,0.146733,0.000000,0.130075,0.130075,0.138404,2026-04-13T01:08:00+0200
12-04-2026-direct-postcopy-0011,postcopy,direct,edge-node-1,edge-node-2,21.420694,21.441589,6.154569,6.254459,6.204514,19.554592,19.564347,0.009755,21.359401,19.215577,-2.143824,19.389962,-1.067034,0.000000,0.146252,0.146252,0.000000,0.017489,0.017489,0.081871,2026-04-13T01:08:47+0200
12-04-2026-direct-postcopy-0012,postcopy,direct,edge-node-1,edge-node-2,21.888626,21.900492,7.100184,6.847426,6.973805,19.593813,19.782751,0.188938,19.734411,19.201242,-0.533169,19.491997,-0.172115,0.000000,0.164362,0.164362,0.000000,0.103451,0.103451,0.133906,2026-04-13T01:09:33+0200
12-04-2026-direct-postcopy-0013,postcopy,direct,edge-node-1,edge-node-2,21.077085,21.088644,6.513958,6.443914,6.478936,19.628256,19.767819,0.139563,19.947639,19.204826,-0.742813,19.486323,-0.301625,0.000000,0.014641,0.014641,0.000000,0.111508,0.111508,0.063075,2026-04-13T01:10:19+0200
12-04-2026-direct-postcopy-0014,postcopy,direct,edge-node-1,edge-node-2,21.112216,21.115149,6.558550,6.460072,6.509311,19.582266,19.752688,0.170423,19.955204,19.225332,-0.729872,19.489010,-0.279725,0.000000,0.162265,0.162265,0.000000,0.014800,0.014800,0.088533,2026-04-13T01:11:07+0200
12-04-2026-direct-postcopy-0015,postcopy,direct,edge-node-1,edge-node-2,21.563074,21.575854,6.292240,6.230751,6.261495,19.710282,19.690373,-0.019909,20.551286,19.222744,-1.328542,19.456558,-0.674226,0.000000,0.109055,0.109055,0.000000,0.132346,0.132346,0.120700,2026-04-13T01:11:54+0200
12-04-2026-direct-postcopy-0016,postcopy,direct,edge-node-1,edge-node-2,21.883595,21.891956,6.871983,7.034483,6.953233,19.567931,19.548619,-0.019312,19.627698,19.211197,-0.416501,19.379908,-0.217906,0.000000,0.014459,0.014459,0.000000,0.091001,0.091001,0.052730,2026-04-13T01:12:41+0200
12-04-2026-direct-postcopy-0017,postcopy,direct,edge-node-1,edge-node-2,21.126880,21.135488,6.826832,6.431634,6.629233,19.599985,19.572709,-0.027276,19.993828,19.254201,-0.739627,19.413455,-0.383451,0.000000,0.103726,0.103726,0.000000,0.104608,0.104608,0.104167,2026-04-13T01:13:27+0200
12-04-2026-direct-postcopy-0018,postcopy,direct,edge-node-1,edge-node-2,21.043100,21.048371,6.429254,6.291866,6.360560,19.589234,19.685196,0.095962,19.742972,19.201242,-0.541730,19.443219,-0.222884,0.000000,0.085947,0.085947,0.000000,0.016146,0.016146,0.051046,2026-04-13T01:14:14+0200
12-04-2026-direct-postcopy-0019,postcopy,direct,edge-node-1,edge-node-2,22.026193,22.037482,6.318431,6.250000,6.284215,20.056303,20.258979,0.202675,20.683882,19.238672,-1.445210,19.748825,-0.621267,0.000000,0.021104,0.021104,0.000000,0.084019,0.084019,0.052561,2026-04-13T01:15:01+0200
12-04-2026-direct-postcopy-0020,postcopy,direct,edge-node-1,edge-node-2,22.132012,22.150164,7.687059,6.712173,7.199616,19.608944,19.663097,0.054153,20.039022,19.251015,-0.788007,19.457056,-0.366927,0.021886,0.100780,0.122666,0.000000,0.092585,0.092585,0.107626,2026-04-13T01:15:48+0200
12-04-2026-direct-postcopy-0021,postcopy,direct,edge-node-1,edge-node-2,20.893867,20.893415,6.307174,6.405008,6.356091,19.564945,19.763041,0.198096,19.520785,19.199650,-0.321136,19.481345,-0.061520,0.000000,0.021687,0.021687,0.000000,0.020005,0.020005,0.020846,2026-04-13T01:16:34+0200
12-04-2026-direct-postcopy-0022,postcopy,direct,edge-node-1,edge-node-2,20.896858,20.939169,6.553048,6.461686,6.507367,19.582465,19.560764,-0.021701,19.496695,19.296010,-0.200685,19.428387,-0.111193,0.000000,0.085988,0.085988,0.000000,0.088799,0.088799,0.087393,2026-04-13T01:17:20+0200
12-04-2026-direct-postcopy-0023,postcopy,direct,edge-node-1,edge-node-2,21.780468,21.773320,6.234126,6.349578,6.291852,19.588836,19.846261,0.257426,21.646293,19.225332,-2.420960,19.535797,-1.081767,0.000000,0.020087,0.020087,0.000000,0.082526,0.082526,0.051307,2026-04-13T01:18:08+0200
12-04-2026-direct-postcopy-0024,postcopy,direct,edge-node-1,edge-node-2,21.878269,21.890185,7.123162,6.940933,7.032047,19.575098,19.563949,-0.011149,20.259616,19.306960,-0.952656,19.435455,-0.481903,0.000000,0.179973,0.179973,0.000000,0.121166,0.121166,0.150569,2026-04-13T01:18:54+0200
12-04-2026-direct-postcopy-0025,postcopy,direct,edge-node-1,edge-node-2,21.158299,21.163648,7.064700,6.198053,6.631377,19.605958,20.536712,0.930754,19.872382,19.227124,-0.645258,19.881918,0.142748,0.000000,0.021047,0.021047,0.000000,0.095425,0.095425,0.058236,2026-04-13T01:19:40+0200
12-04-2026-direct-postcopy-0026,postcopy,direct,edge-node-1,edge-node-2,20.978207,20.998104,6.700168,6.299401,6.499784,19.603170,19.698137,0.094967,19.650394,19.225332,-0.425062,19.461735,-0.165047,0.000000,0.118613,0.118613,0.000000,0.120361,0.120361,0.119487,2026-04-13T01:20:27+0200
12-04-2026-direct-postcopy-0027,postcopy,direct,edge-node-1,edge-node-2,21.973278,22.087299,6.534608,6.578947,6.556778,19.582863,19.540456,-0.042407,21.157721,19.214980,-1.942741,19.377718,-0.992574,0.000000,0.047110,0.047110,0.000000,0.116194,0.116194,0.081652,2026-04-13T01:21:14+0200
12-04-2026-direct-postcopy-0028,postcopy,direct,edge-node-1,edge-node-2,21.948164,21.949944,6.898923,10.206422,8.552672,20.012503,19.868560,-0.143943,19.552242,19.238672,-0.313570,19.553616,-0.228757,0.000000,0.095395,0.095395,0.000000,0.096099,0.096099,0.095747,2026-04-13T01:22:02+0200
12-04-2026-direct-postcopy-0029,postcopy,direct,edge-node-1,edge-node-2,21.272142,21.281095,7.255968,6.929991,7.092979,19.603768,20.742373,1.138606,19.700366,20.239906,0.539540,20.491140,0.839073,0.000000,0.140662,0.140662,0.000000,0.111785,0.111785,0.126224,2026-04-13T01:22:48+0200
