run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms
10-05-2026-host-cold-0000,CRIU,cold,no,438,12681987,8622,488,9548,11.77,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-10T23:10:17.872168,2_5G,0.0,0.0,20337.0,0.0,0.0,1587.0,5391.0,1500.0,1426.0,304.0,537.0
10-05-2026-host-cold-0001,CRIU,cold,no,350,12681324,8435,312,9097,12.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-10T23:10:50.703506,2_5G,0.0,0.0,19552.0,0.0,0.0,1622.0,5122.0,1517.0,1511.0,283.0,517.0
10-05-2026-host-cold-0002,CRIU,cold,no,332,12681457,8701,326,9359,11.66,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-10T23:11:24.013061,2_5G,0.0,0.0,19552.0,0.0,0.0,1592.0,5427.0,1529.0,1420.0,323.0,545.0
10-05-2026-host-cold-0003,CRIU,cold,no,341,12681318,8456,332,9129,12.0,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-10T23:11:57.054295,2_5G,0.0,0.0,19619.0,0.0,0.0,1640.0,4996.0,1567.0,1550.0,341.0,843.0
10-05-2026-host-cold-0004,CRIU,cold,no,380,12681500,8637,334,9351,11.75,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-10T23:12:30.416139,2_5G,0.0,0.0,19548.0,0.0,0.0,1629.0,5278.0,1544.0,1550.0,264.0,515.0
10-05-2026-host-cold-0005,CRIU,cold,no,339,12681394,8954,330,9623,11.33,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-10T23:13:03.569097,2_5G,0.0,0.0,19804.0,0.0,0.0,1585.0,5457.0,1517.0,1671.0,307.0,535.0
10-05-2026-host-cold-0006,CRIU,cold,no,354,12681327,8619,313,9286,11.77,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-10T23:13:36.888194,2_5G,0.0,0.0,19465.0,0.0,0.0,1683.0,5325.0,1530.0,1473.0,289.0,542.0
10-05-2026-host-cold-0007,CRIU,cold,no,328,12681442,8442,328,9098,12.02,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-10T23:14:09.902860,2_5G,0.0,0.0,19771.0,0.0,0.0,1630.0,4984.0,1506.0,1586.0,365.0,534.0
10-05-2026-host-cold-0008,CRIU,cold,no,362,12681495,8752,331,9445,11.59,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-10T23:14:43.341060,2_5G,0.0,0.0,19721.0,0.0,0.0,1610.0,5459.0,1451.0,1553.0,288.0,588.0
10-05-2026-host-cold-0009,CRIU,cold,no,336,12681441,8313,318,8967,12.2,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-05-10T23:15:16.295296,2_5G,0.0,0.0,19238.0,0.0,0.0,1612.0,5053.0,1452.0,1503.0,303.0,541.0
10-05-2026-direct-cold-0000,CRIU,cold,no,378,12681328,3913,331,4622,25.93,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-10T23:15:46.607695,2_5G,0.0,0.0,16858.0,0.0,0.0,1589.0,2327.0,1586.0,0.0,0.0,536.0
10-05-2026-direct-cold-0001,CRIU,cold,no,351,12681502,3681,365,4397,27.56,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-10T23:16:17.408751,2_5G,0.0,0.0,16884.0,0.0,0.0,1644.0,2219.0,1462.0,0.0,0.0,560.0
10-05-2026-direct-cold-0002,CRIU,cold,no,334,12681265,3821,321,4476,26.55,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-10T23:16:47.665053,2_5G,0.0,0.0,16731.0,0.0,0.0,1624.0,2294.0,1526.0,0.0,0.0,542.0
10-05-2026-direct-cold-0003,CRIU,cold,no,363,12681483,3839,333,4535,26.43,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-10T23:17:18.114737,2_5G,0.0,0.0,16760.0,0.0,0.0,1635.0,2333.0,1506.0,0.0,0.0,641.0
10-05-2026-direct-cold-0004,CRIU,cold,no,388,12681373,3741,324,4453,27.12,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-10T23:17:48.583304,2_5G,0.0,0.0,16773.0,0.0,0.0,1597.0,2226.0,1514.0,0.0,0.0,551.0
10-05-2026-direct-cold-0005,CRIU,cold,no,368,12681227,3969,312,4649,25.56,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-10T23:18:19.248014,2_5G,0.0,0.0,17014.0,0.0,0.0,1689.0,2362.0,1607.0,0.0,0.0,598.0
10-05-2026-direct-cold-0006,CRIU,cold,no,348,12681390,3854,331,4533,26.32,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-10T23:18:49.493858,2_5G,0.0,0.0,16777.0,0.0,0.0,1582.0,2349.0,1504.0,0.0,0.0,561.0
10-05-2026-direct-cold-0007,CRIU,cold,no,340,12681521,3894,376,4610,26.05,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-10T23:19:20.234959,2_5G,0.0,0.0,16858.0,0.0,0.0,1594.0,2367.0,1526.0,0.0,0.0,551.0
10-05-2026-direct-cold-0008,CRIU,cold,no,440,12681560,3799,335,4574,26.71,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-10T23:19:50.968140,2_5G,0.0,0.0,16898.0,0.0,0.0,1581.0,2292.0,1507.0,0.0,0.0,552.0
10-05-2026-direct-cold-0009,CRIU,cold,no,371,12681260,3916,354,4641,25.91,x86_64,x86_64,True,True,transfer_mode=direct,2026-05-10T23:20:21.408707,2_5G,0.0,0.0,16887.0,0.0,0.0,1627.0,2358.0,1557.0,0.0,0.0,568.0
